Model Number,L,R,I_DC_Vortex,rango_I_in,I_th,T_relax,Accuracy_Train,Accuracy_Test
45,3e-09,3e-07,0.004,4,0.0006743624922625,1.977192756961596e-07,0.955290611028316,0.94
46,3e-09,3e-07,0.005,4,0.0006743624922625,2.2615227626544066e-07,0.955290611028316,0.9266666666666666
47,3e-09,3e-07,0.006,4,0.0006743624922625,2.641363821534113e-07,0.9500745156482862,0.94
48,3e-09,3e-07,0.007,4,0.0006743624922625,3.1745562466108e-07,0.9508196721311476,0.94
49,3e-09,3e-07,0.008,4,0.0006743624922625,3.977455549066513e-07,0.952682563338301,0.9366666666666666
50,4e-09,1.25e-07,0.002,4,0.0001651217868063,1.529053245819239e-07,0.9504470938897168,0.93
51,4e-09,1.25e-07,0.003,4,0.0001651217868063,1.647231911452527e-07,0.9508196721311476,0.9333333333333332
52,4e-09,1.25e-07,0.004,4,0.0001651217868063,1.7852085055579877e-07,0.9511922503725784,0.94
53,4e-09,1.25e-07,0.005,4,0.0001651217868063,1.948412826612135e-07,0.948956780923994,0.94
54,4e-09,1.25e-07,0.006,4,0.0001651217868063,2.1444600350832385e-07,0.9541728763040238,0.9333333333333332
55,4e-09,1.25e-07,0.007,4,0.0001651217868063,2.384373098432373e-07,0.9504470938897168,0.9333333333333332
56,4e-09,1.25e-07,0.008,4,0.0001651217868063,2.6847291740251574e-07,0.9493293591654248,0.93
57,4e-09,1.5e-07,0.002,4,0.0002876997444862,1.2489678594252556e-07,0.9515648286140088,0.9333333333333332
58,4e-09,1.5e-07,0.003,4,0.0002876997444862,1.3454990662025957e-07,0.952682563338301,0.9366666666666666
59,4e-09,1.5e-07,0.004,4,0.0002876997444862,1.458201702204231e-07,0.9519374068554396,0.9333333333333332
60,4e-09,1.5e-07,0.005,4,0.0002876997444862,1.591510958813368e-07,0.9538002980625933,0.9333333333333332
61,4e-09,1.5e-07,0.006,4,0.0002876997444862,1.7516470842098786e-07,0.9519374068554396,0.93
62,4e-09,1.5e-07,0.007,4,0.0002876997444862,1.947613906162361e-07,0.9534277198211624,0.94
63,4e-09,1.5e-07,0.008,4,0.0002876997444862,2.1929520497647438e-07,0.9500745156482862,0.9333333333333332
64,4e-09,2e-07,0.002,4,0.0005616467524803,1.1073598058599833e-07,0.952682563338301,0.93
65,4e-09,2e-07,0.003,4,0.0005616467524803,1.1929462984103809e-07,0.9519374068554396,0.92
66,4e-09,2e-07,0.004,4,0.0005616467524803,1.2928707025340462e-07,0.9541728763040238,0.9266666666666666
67,4e-09,2e-07,0.005,4,0.0005616467524803,1.4110653473393697e-07,0.9534277198211624,0.93
68,4e-09,2e-07,0.006,4,0.0005616467524803,1.5530452288807989e-07,0.9511922503725784,0.93
69,4e-09,2e-07,0.007,4,0.0005616467524803,1.72679332037465e-07,0.9493293591654248,0.9233333333333332
70,4e-09,2e-07,0.008,4,0.0005616467524803,1.9443150099997149e-07,0.952682563338301,0.9366666666666666
71,4e-09,2.25e-07,0.002,4,0.0007081103198312,1.0955085167188569e-07,0.952682563338301,0.93
72,4e-09,2.25e-07,0.003,4,0.0007081103198312,1.180179037545861e-07,0.9511922503725784,0.9266666666666666
73,4e-09,2.25e-07,0.004,4,0.0007081103198312,1.2790340214149204e-07,0.9511922503725784,0.9333333333333332
74,4e-09,2.25e-07,0.005,4,0.0007081103198312,1.395963712495981e-07,0.9504470938897168,0.93
75,4e-09,2.25e-07,0.006,4,0.0007081103198312,1.5364240837396133e-07,0.9538002980625933,0.94
76,4e-09,2.25e-07,0.007,4,0.0007081103198312,1.7083126722434556e-07,0.9504470938897168,0.93
77,4e-09,2.25e-07,0.008,4,0.0007081103198312,1.923506381003972e-07,0.952682563338301,0.94
78,4e-09,2.5e-07,0.002,4,0.0008585206960834,1.0986816520700145e-07,0.9504470938897168,0.93
79,4e-09,2.5e-07,0.003,4,0.0008585206960834,1.183597420668932e-07,0.9530551415797316,0.9366666666666666
80,4e-09,2.5e-07,0.004,4,0.0008585206960834,1.2827387375414918e-07,0.9511922503725784,0.9366666666666666
81,4e-09,2.5e-07,0.005,4,0.0008585206960834,1.400007114931885e-07,0.9519374068554396,0.93
82,4e-09,2.5e-07,0.006,4,0.0008585206960834,1.5408743289910938e-07,0.9523099850968704,0.9333333333333332
83,4e-09,2.5e-07,0.007,4,0.0008585206960834,1.7132607919964278e-07,0.9497019374068556,0.94
84,4e-09,2.5e-07,0.008,4,0.0008585206960834,1.929077808338943e-07,0.9541728763040238,0.9233333333333332
85,4e-09,2.75e-07,0.002,4,0.0010115439001319,1.1106944949588453e-07,0.9515648286140088,0.9433333333333334
86,4e-09,2.75e-07,0.003,4,0.0010115439001319,1.196538721573823e-07,0.9523099850968704,0.9333333333333332
87,4e-09,2.75e-07,0.004,4,0.0010115439001319,1.2967640367648568e-07,0.9534277198211624,0.9366666666666666
88,4e-09,2.75e-07,0.005,4,0.0010115439001319,1.4153146114057137e-07,0.9530551415797316,0.94
89,4e-09,2.75e-07,0.006,4,0.0010115439001319,1.5577220493391372e-07,0.9549180327868853,0.9333333333333332
90,4e-09,2.75e-07,0.007,4,0.0010115439001319,1.7319933636044726e-07,0.9515648286140088,0.9333333333333332
91,4e-09,2.75e-07,0.008,4,0.0010115439001319,1.950170095252303e-07,0.9545454545454546,0.94
92,4e-09,3e-07,0.002,4,0.0011661030117582,1.1282662969644105e-07,0.9538002980625933,0.93
93,4e-09,3e-07,0.003,4,0.0011661030117582,1.2154686267844062e-07,0.9545454545454546,0.9333333333333332
94,4e-09,3e-07,0.004,4,0.0011661030117582,1.317279561965883e-07,0.9541728763040238,0.93
95,4e-09,3e-07,0.005,4,0.0011661030117582,1.437705672350088e-07,0.9523099850968704,0.9366666666666666
96,4e-09,3e-07,0.006,4,0.0011661030117582,1.5823660748159225e-07,0.9523099850968704,0.9266666666666666
97,4e-09,3e-07,0.007,4,0.0011661030117582,1.759394457783245e-07,0.9508196721311476,0.9266666666666666
98,4e-09,3e-07,0.008,4,0.0011661030117582,1.981022866150585e-07,0.952682563338301,0.9333333333333332
99,6e-09,1.25e-07,0.002,4,0.0003686706554468,9.728387364527383e-08,0.9523099850968704,0.9333333333333332
100,6e-09,1.25e-07,0.003,4,0.0003686706554468,1.0193688305461595e-07,0.9500745156482862,0.93
101,6e-09,1.25e-07,0.004,4,0.0003686706554468,1.0705734997376345e-07,0.9538002980625933,0.93
102,6e-09,1.25e-07,0.005,4,0.0003686706554468,1.1271944366482947e-07,0.9497019374068556,0.9433333333333334
103,6e-09,1.25e-07,0.006,4,0.0003686706554468,1.1901390037053245e-07,0.9523099850968704,0.94
104,6e-09,1.25e-07,0.007,4,0.0003686706554468,1.2605292254628226e-07,0.9511922503725784,0.9333333333333332
105,6e-09,1.25e-07,0.008,4,0.0003686706554468,1.3397692596049338e-07,0.9534277198211624,0.9333333333333332
106,6e-09,1.5e-07,0.002,4,0.0006387113453967,7.946383277073832e-08,0.9511922503725784,0.93
107,6e-09,1.5e-07,0.003,4,0.0006387113453967,8.326452396168366e-08,0.9511922503725784,0.9433333333333334
108,6e-09,1.5e-07,0.004,4,0.0006387113453967,8.744704580959947e-08,0.9523099850968704,0.9366666666666666
109,6e-09,1.5e-07,0.005,4,0.0006387113453967,9.207198157068669e-08,0.9534277198211624,0.9433333333333334
110,6e-09,1.5e-07,0.006,4,0.0006387113453967,9.721344681361537e-08,0.9500745156482862,0.92
111,6e-09,1.5e-07,0.007,4,0.0006387113453967,1.0296309123138233e-07,0.952682563338301,0.9366666666666666
112,6e-09,1.5e-07,0.008,4,0.0006387113453967,1.0943560983685657e-07,0.9515648286140088,0.93
113,6e-09,2e-07,0.002,4,0.0012312907744585,7.04542184699518e-08,0.9549180327868853,0.9366666666666666
114,6e-09,2e-07,0.003,4,0.0012312907744585,7.382398705733221e-08,0.9504470938897168,0.9433333333333334
115,6e-09,2e-07,0.004,4,0.0012312907744585,7.753229431805268e-08,0.9538002980625933,0.9266666666666666
116,6e-09,2e-07,0.005,4,0.0012312907744585,8.163285457495895e-08,0.9515648286140088,0.9233333333333332
117,6e-09,2e-07,0.006,4,0.0012312907744585,8.61913801689364e-08,0.9511922503725784,0.9366666666666666
118,6e-09,2e-07,0.007,4,0.0012312907744585,9.128912954509112e-08,0.9534277198211624,0.93
119,6e-09,2e-07,0.008,4,0.0012312907744585,9.702779358860092e-08,0.9523099850968704,0.9233333333333332
120,6e-09,2.25e-07,0.002,4,0.0015420660994031,6.970019677810337e-08,0.9515648286140088,0.93
121,6e-09,2.25e-07,0.003,4,0.0015420660994031,7.303390111459047e-08,0.9530551415797316,0.94
122,6e-09,2.25e-07,0.004,4,0.0015420660994031,7.67025209843307e-08,0.9515648286140088,0.9266666666666666
123,6e-09,2.25e-07,0.005,4,0.0015420660994031,8.075919584374644e-08,0.9538002980625933,0.9266666666666666
124,6e-09,2.25e-07,0.006,4,0.0015420660994031,8.526893476099468e-08,0.9504470938897168,0.9366666666666666
125,6e-09,2.25e-07,0.007,4,0.0015420660994031,9.031212652949005e-08,0.9519374068554396,0.94
126,6e-09,2.25e-07,0.008,4,0.0015420660994031,9.598937370875797e-08,0.9508196721311476,0.9333333333333332
127,6e-09,2.5e-07,0.002,4,0.0018569467958699,6.990208307565732e-08,0.9508196721311476,0.93
128,6e-09,2.5e-07,0.003,4,0.0018569467958699,7.324544347133426e-08,0.9530551415797316,0.9333333333333332
129,6e-09,2.5e-07,0.004,4,0.0018569467958699,7.69246894815572e-08,0.9500745156482862,0.9266666666666666
130,6e-09,2.5e-07,0.005,4,0.0018569467958699,8.099311448093818e-08,0.9538002980625933,0.92
131,6e-09,2.5e-07,0.006,4,0.0018569467958699,8.551591583609941e-08,0.9549180327868853,0.9366666666666666
132,6e-09,2.5e-07,0.007,4,0.0018569467958699,9.057371518622387e-08,0.955290611028316,0.9266666666666666
133,6e-09,2.5e-07,0.008,4,0.0018569467958699,9.62674064856851e-08,0.9504470938897168,0.9366666666666666
134,6e-09,2.75e-07,0.002,4,0.002172947425477064,7.066638339869248e-08,0.10022354694485842,0.1
135,6e-09,2.75e-07,0.003,4,0.002172947425477,7.404629966392303e-08,0.9519374068554396,0.9333333333333332
136,6e-09,2.75e-07,0.004,4,0.002172947425477,7.776577407350705e-08,0.9519374068554396,0.94
137,6e-09,2.75e-07,0.005,4,0.002172947425477,8.187868270491233e-08,0.9530551415797316,0.9366666666666666
138,6e-09,2.75e-07,0.006,4,0.002172947425477,8.64509357843238e-08,0.9538002980625933,0.9233333333333332
139,6e-09,2.75e-07,0.007,4,0.002172947425477,9.156403645748552e-08,0.9534277198211624,0.9233333333333332
140,6e-09,2.75e-07,0.008,4,0.002172947425477,9.731998184020108e-08,0.952682563338301,0.9366666666666666
141,6e-09,3e-07,0.002,4,0.002487756738912808,7.178436471863877e-08,0.10022354694485842,0.1
142,6e-09,3e-07,0.003,4,0.0024877567389128,7.52177531309607e-08,0.9530551415797316,0.94
143,6e-09,3e-07,0.004,4,0.0024877567389128,7.899607168552484e-08,0.9523099850968704,0.9333333333333332
144,6e-09,3e-07,0.005,4,0.0024877567389128,8.317404880918073e-08,0.9523099850968704,0.9333333333333332
145,6e-09,3e-07,0.006,4,0.0024877567389128,8.781863746439221e-08,0.9497019374068556,0.9266666666666666
146,6e-09,3e-07,0.007,4,0.0024877567389128,9.301263022180493e-08,0.9511922503725784,0.9366666666666666
147,6e-09,3e-07,0.008,4,0.0024877567389128,9.885963784807977e-08,0.952682563338301,0.9333333333333332
148,8e-09,1.25e-07,0.002,4,0.0006504191735928,7.133483093154382e-08,0.9538002980625933,0.9266666666666666
149,8e-09,1.25e-07,0.003,4,0.0006504191735928,7.38051322188834e-08,0.952682563338301,0.93
150,8e-09,1.25e-07,0.004,4,0.0006504191735928,7.645266229096195e-08,0.952682563338301,0.9433333333333334
151,8e-09,1.25e-07,0.005,4,0.0006504191735928,7.9297203371593e-08,0.9511922503725784,0.9333333333333332
152,8e-09,1.25e-07,0.006,4,0.0006504191735928,8.236159557262633e-08,0.9519374068554396,0.9333333333333332
153,8e-09,1.25e-07,0.007,4,0.0006504191735928,8.567235149598765e-08,0.9515648286140088,0.9333333333333332
154,8e-09,1.25e-07,0.008,4,0.0006504191735928,8.926042527789937e-08,0.9523099850968704,0.9333333333333332
155,8e-09,1.5e-07,0.002,4,0.001120576820376,5.8268023912599174e-08,0.9541728763040238,0.9433333333333334
156,8e-09,1.5e-07,0.003,4,0.001120576820376,6.028582605220414e-08,0.952682563338301,0.9366666666666666
157,8e-09,1.5e-07,0.004,4,0.001120576820376,6.244839297126278e-08,0.952682563338301,0.93
