Model Number,L,R,I_DC_Vortex,rango_I_in,I_th,T_relax,Accuracy_Train,Accuracy_Test
51,4e-09,1e-07,0.003,4,0.0004363721551616005,1.8194580383912197e-12,0.9485842026825634,0.9366666666666666
52,4e-09,1e-07,0.004,4,0.0004363721551616005,1.3088946132494657e-12,0.9467213114754098,0.93
53,4e-09,1e-07,0.005,4,0.0004363721551616005,1.0220845012615078e-12,0.9478390461997019,0.9366666666666666
54,4e-09,1e-07,0.006,4,0.0004363721551616005,8.383762213826268e-13,0.9482116244411326,0.9366666666666666
55,4e-09,1e-07,0.007,4,0.0004363721551616005,7.10645606362776e-13,0.9485842026825634,0.93
56,4e-09,1e-07,0.008,4,0.0004363721551616005,6.166899516239275e-13,0.9444858420268256,0.9366666666666666
57,6e-09,6e-08,0.002,4,0.00023564096378726423,1.4275910541787728e-12,0.9426229508196722,0.92
58,6e-09,6e-08,0.003,4,0.00023564096378726423,9.111635440480265e-13,0.9470938897168405,0.92
59,6e-09,6e-08,0.004,4,0.00023564096378726423,6.691134273395166e-13,0.9470938897168405,0.93
60,6e-09,6e-08,0.005,4,0.00023564096378726423,5.286719907782189e-13,0.9459761549925484,0.9333333333333333
61,6e-09,6e-08,0.006,4,0.00023564096378726423,4.369580660457366e-13,0.9459761549925484,0.9266666666666666
62,6e-09,6e-08,0.007,4,0.00023564096378726423,3.723609528962869e-13,0.9467213114754098,0.91
63,6e-09,6e-08,0.008,4,0.00023564096378726423,3.2440323337821637e-13,0.9456035767511177,0.9266666666666666
64,6e-09,7e-08,0.002,4,0.00032073353404377634,2.041572220643891e-12,0.948956780923994,0.9266666666666666
65,6e-09,7e-08,0.003,4,0.00032073353404377634,1.279582979713628e-12,0.9467213114754098,0.9366666666666666
66,6e-09,7e-08,0.004,4,0.00032073353404377634,9.318008901168447e-13,0.9448584202682563,0.9233333333333333
67,6e-09,7e-08,0.005,4,0.00032073353404377634,7.326669239501139e-13,0.9463487332339792,0.9233333333333333
68,6e-09,7e-08,0.006,4,0.00032073353404377634,6.036596078923077e-13,0.9474664679582713,0.9366666666666666
69,6e-09,7e-08,0.007,4,0.00032073353404377634,5.132814786517511e-13,0.9470938897168405,0.9233333333333333
70,6e-09,7e-08,0.008,4,0.00032073353404377634,4.46441568755769e-13,0.9478390461997019,0.9233333333333333
71,6e-09,7.5e-08,0.002,4,0.0003681890059176004,2.4117981356209647e-12,0.9467213114754098,0.93
72,6e-09,7.5e-08,0.003,4,0.0003681890059176004,1.495395650395442e-12,0.9482116244411326,0.9266666666666666
73,6e-09,7.5e-08,0.004,4,0.0003681890059176004,1.0836463460313078e-12,0.9463487332339792,0.94
74,6e-09,7.5e-08,0.005,4,0.0003681890059176004,8.496889700900671e-13,0.9485842026825634,0.9333333333333333
75,6e-09,7.5e-08,0.006,4,0.0003681890059176004,6.988158369215582e-13,0.9463487332339792,0.9233333333333333
76,6e-09,7.5e-08,0.007,4,0.0003681890059176004,5.934425327750565e-13,0.9452309985096871,0.9333333333333333
77,6e-09,7.5e-08,0.008,4,0.0003681890059176004,5.156834617976431e-13,0.9426229508196722,0.9433333333333334
