Model Number,L,R,I_DC_Vortex,rango_I_in,I_th,T_relax,Accuracy_Train,Accuracy_Test
37,3e-09,8.75e-08,0.001,4,0.0008406312542100429,4.540940115822571e-09,0.4884500745156483,0.2733333333333333
38,3e-09,9e-08,0.001,4,0.0008893535554744618,6.919590269035955e-09,0.5007451564828614,0.25
39,3e-09,9.25e-08,0.001,4,0.0009394483159294276,1.3356419857148635e-08,0.5201192250372578,0.22333333333333333
40,3e-09,9.499999999999999e-08,0.001,4,0.0009909155355749403,9.39032677146813e-08,0.6058122205663189,0.49
41,3e-09,9.749999999999999e-08,0.001,4,0.001043755214411,-2.0535828958413962e-08,0.10022354694485842,0.1
42,3e-09,1e-07,0.001,4,0.001097967352437607,-9.648314511739075e-09,0.10022354694485842,0.1
43,3.9999999999999994e-09,5e-08,0.001,4,0.00036598911747920225,4.969524731406656e-10,0.9247391952309985,0.8933333333333333
44,3.9999999999999994e-09,5.25e-08,0.001,4,0.0004035030020208206,5.823470831210772e-10,0.9176602086438153,0.88
45,3.9999999999999994e-09,5.4999999999999996e-08,0.001,4,0.0004428468321498347,6.842618619793288e-10,0.9087183308494784,0.87
46,3.9999999999999994e-09,5.75e-08,0.001,4,0.00048402060786624507,8.075601738186015e-10,0.8964232488822653,0.8566666666666667
47,3.9999999999999994e-09,6e-08,0.001,4,0.0005270243291700513,9.592576225751034e-10,0.9020119225037257,0.8633333333333333
48,3.9999999999999994e-09,6.25e-08,0.001,4,0.0005718579960612537,1.1498567982711131e-09,0.8796572280178837,0.8533333333333334
49,3.9999999999999994e-09,6.5e-08,0.001,4,0.0006185216085398519,1.3958165088061844e-09,0.8763040238450075,0.84
50,3.9999999999999994e-09,6.75e-08,0.001,4,0.0006670151666058464,1.7244660658524655e-09,0.8178092399403875,0.7433333333333333
51,3.9999999999999994e-09,6.999999999999999e-08,0.001,4,0.0007173386702592364,2.1847474561069483e-09,0.7786885245901639,0.7066666666666667
52,3.9999999999999994e-09,7.25e-08,0.001,4,0.0007694921195000228,2.8738347751652083e-09,0.4821162444113264,0.3233333333333333
53,3.9999999999999994e-09,7.5e-08,0.001,4,0.0008234755143282052,4.015957720836375e-09,0.5461997019374069,0.33
54,3.9999999999999994e-09,7.75e-08,0.001,4,0.0008792888547437837,6.2708670698451574e-09,0.518628912071535,0.28
55,3.9999999999999994e-09,8e-08,0.001,4,0.000936932140746758,1.278920192125535e-08,0.5286885245901639,0.30333333333333334
56,3.9999999999999994e-09,8.25e-08,0.001,4,0.0009964053723371283,2.386302767743603e-07,0.6188524590163934,0.48
57,3.9999999999999994e-09,8.500000000000001e-08,0.001,4,0.0010577085495148948,-1.5778628565218924e-08,0.10022354694485842,0.1
58,3.9999999999999994e-09,8.75e-08,0.001,4,0.0011208416722800572,-7.98492680338252e-09,0.10022354694485842,0.1
59,3.9999999999999994e-09,9e-08,0.001,4,0.0011858047406326157,-5.49414084366617e-09,0.10022354694485842,0.1
60,3.9999999999999994e-09,9.25e-08,0.001,4,0.00125259775457257,-4.268993955086185e-09,0.10022354694485842,0.1
61,3.9999999999999994e-09,9.499999999999999e-08,0.001,4,0.0013212207140999202,-3.540912763948849e-09,0.10022354694485842,0.1
62,3.9999999999999994e-09,9.749999999999999e-08,0.001,4,0.0013916736192146667,-3.058837954535306e-09,0.10022354694485842,0.1
63,3.9999999999999994e-09,1e-07,0.001,4,0.001463956469916809,-2.7164037705804722e-09,0.10022354694485842,0.1
64,5e-09,5e-08,0.001,4,0.0004574863968490029,7.259570871513993e-10,0.907973174366617,0.8733333333333333
65,5e-09,5.25e-08,0.001,4,0.0005043787525260259,8.760931069694885e-10,0.9035022354694486,0.8833333333333333
66,5e-09,5.4999999999999996e-08,0.001,4,0.0005535585401872934,1.0674374424162324e-09,0.8982861400894188,0.84
67,5e-09,5.75e-08,0.001,4,0.0006050257598328064,1.3187075422373367e-09,0.8949329359165424,0.8466666666666667
68,5e-09,6e-08,0.001,4,0.0006587804114625642,1.6620730930224143e-09,0.8353204172876304,0.7833333333333333
69,5e-09,6.25e-08,0.001,4,0.000714822495076567,2.1578752941372554e-09,0.7913561847988078,0.7266666666666667
70,5e-09,6.5e-08,0.001,4,0.000773152010674815,2.934089465245411e-09,0.5424739195230999,0.32666666666666666
71,5e-09,6.75e-08,0.001,4,0.000833768958257308,4.317943866048407e-09,0.5182563338301043,0.3233333333333333
