Model Number,L,R,I_DC_Vortex,rango_I_in,I_th,T_relax,Accuracy_Train,Accuracy_Test
1,2e-09,5e-08,0.0005,4,0.0001829945587396012,4.969524731406659e-10,0.9295827123695977,0.8966666666666666
2,2e-09,5.25e-08,0.0005,4,0.00020175150101041036,5.823470831210774e-10,0.9307004470938898,0.92
3,2e-09,5.4999999999999996e-08,0.0005,4,0.00022142341607491744,6.842618619793295e-10,0.9239940387481371,0.8966666666666666
4,2e-09,5.75e-08,0.0005,4,0.0002420103039331226,8.075601738186018e-10,0.9310730253353204,0.89
5,2e-09,6e-08,0.0005,4,0.0002635121645850257,9.592576225751038e-10,0.934053651266766,0.8866666666666667
6,2e-09,6.25e-08,0.0005,4,0.0002859289980306269,1.1498567982711137e-09,0.9277198211624441,0.8933333333333333
7,2e-09,6.5e-08,0.0005,4,0.000309260804269926,1.3958165088061852e-09,0.9336810730253353,0.9066666666666666
8,2e-09,6.75e-08,0.0005,4,0.00033350758330292325,1.724466065852467e-09,0.930327868852459,0.8933333333333333
9,2e-09,6.999999999999999e-08,0.0005,4,0.00035866933512961833,2.1847474561069507e-09,0.9202682563338301,0.87
10,2e-09,7.25e-08,0.0005,4,0.00038474605975001157,2.873834775165213e-09,0.9172876304023845,0.8866666666666667
11,2e-09,7.5e-08,0.0005,4,0.0004117377571641027,4.0159577208363834e-09,0.919150521609538,0.88
12,2e-09,7.75e-08,0.0005,4,0.0004396444273718919,6.270867069845167e-09,0.9146795827123696,0.8733333333333333
13,2e-09,8e-08,0.0005,4,0.00046846607037337906,1.2789201921255395e-08,0.9027570789865872,0.87
14,2e-09,8.25e-08,0.0005,4,0.0004982026861685643,2.3863027677438966e-07,0.8964232488822653,0.86
15,2e-09,8.500000000000001e-08,0.0005,4,0.0005288542747574476,-1.5778628565218828e-08,0.10022354694485842,0.1
16,2e-09,8.75e-08,0.0005,4,0.0005604208361400286,-7.98492680338252e-09,0.10022354694485842,0.1
17,2e-09,9e-08,0.0005,4,0.000592902370316308,-5.494140843666166e-09,0.10022354694485842,0.1
18,2e-09,9.25e-08,0.0005,4,0.0006262988772862852,-4.26899395508618e-09,0.10022354694485842,0.1
19,2e-09,9.499999999999999e-08,0.0005,4,0.0006606103570499602,-3.540912763948847e-09,0.10022354694485842,0.1
20,2e-09,9.749999999999999e-08,0.0005,4,0.0006958368096073336,-3.058837954535304e-09,0.10022354694485842,0.1
21,2e-09,1e-07,0.0005,4,0.0007319782349584048,-2.7164037705804706e-09,0.10022354694485842,0.1
22,3e-09,5e-08,0.0005,4,0.00027449183810940173,1.0478776247785854e-09,0.9325633383010432,0.8966666666666666
23,3e-09,5.25e-08,0.0005,4,0.00030262725151561555,1.3199705488640584e-09,0.9314456035767511,0.8733333333333333
24,3e-09,5.4999999999999996e-08,0.0005,4,0.0003321351241123761,1.7033283259449718e-09,0.9284649776453056,0.89
25,3e-09,5.75e-08,0.0005,4,0.00036301545589968384,2.28137639725183e-09,0.922876304023845,0.9
26,3e-09,6e-08,0.0005,4,0.00039526824687753854,3.2490541598617856e-09,0.907973174366617,0.8866666666666667
27,3e-09,6.25e-08,0.0005,4,0.0004288934970459403,5.192584082349508e-09,0.9157973174366617,0.87
28,3e-09,6.5e-08,0.0005,4,0.000463891206404889,1.105978177760966e-08,0.9068554396423248,0.8633333333333333
29,3e-09,6.75e-08,0.0005,4,0.0005002613749543848,-1.6476933883642666e-06,0.10022354694485842,0.1
30,3e-09,6.999999999999999e-08,0.0005,4,0.0005380040026944274,-1.2187077228213112e-08,0.10022354694485842,0.1
31,3e-09,7.25e-08,0.0005,4,0.0005771190896250172,-6.442388967681417e-09,0.10022354694485842,0.1
32,3e-09,7.5e-08,0.0005,4,0.000617606635746154,-4.520885662526262e-09,0.10022354694485842,0.1
33,3e-09,7.75e-08,0.0005,4,0.0006594666410578378,-3.560134304872996e-09,0.10022354694485842,0.1
34,3e-09,8e-08,0.0005,4,0.0007026991055600687,-2.98442703225939e-09,0.10022354694485842,0.1
35,3e-09,8.25e-08,0.0005,4,0.0007473040292528465,-2.6014143300154328e-09,0.10022354694485842,0.1
36,3e-09,8.500000000000001e-08,0.0005,4,0.0007932814121361713,-2.328553047056801e-09,0.10022354694485842,0.1
37,3e-09,8.75e-08,0.0005,4,0.0008406312542100429,-2.1245376694638306e-09,0.10022354694485842,0.1
38,3e-09,9e-08,0.0005,4,0.0008893535554744618,-1.9664082941514537e-09,0.10022354694485842,0.1
39,3e-09,9.25e-08,0.0005,4,0.0009394483159294276,-1.8403841502805175e-09,0.10022354694485842,0.1
40,3e-09,9.499999999999999e-08,0.0005,4,0.0009909155355749403,-1.7376938253783479e-09,0.10022354694485842,0.1
41,3e-09,9.749999999999999e-08,0.0005,4,0.001043755214411,-1.6524891630811114e-09,0.10022354694485842,0.1
42,3e-09,1e-07,0.0005,4,0.001097967352437607,-1.5807214630485123e-09,0.10022354694485842,0.1
43,3.9999999999999994e-09,5e-08,0.0005,4,0.00036598911747920225,2.351102165288023e-09,0.9232488822652757,0.8966666666666666
44,3.9999999999999994e-09,5.25e-08,0.0005,4,0.0004035030020208206,3.59978335220961e-09,0.9251117734724292,0.8766666666666667
45,3.9999999999999994e-09,5.4999999999999996e-08,0.0005,4,0.0004428468321498347,6.6704730180539396e-09,0.9102086438152012,0.8833333333333333
46,3.9999999999999994e-09,5.75e-08,0.0005,4,0.00048402060786624507,2.607636161066134e-08,0.90424739195231,0.8433333333333334
47,3.9999999999999994e-09,6e-08,0.0005,4,0.0005270243291700513,-1.6788780016748894e-08,0.10022354694485842,0.1
48,3.9999999999999994e-09,6.25e-08,0.0005,4,0.0005718579960612537,-6.851039840225071e-09,0.10022354694485842,0.1
49,3.9999999999999994e-09,6.5e-08,0.0005,4,0.0006185216085398519,-4.4926308637961425e-09,0.10022354694485842,0.1
50,3.9999999999999994e-09,6.75e-08,0.0005,4,0.0006670151666058464,-3.438137130305712e-09,0.10022354694485842,0.1
51,3.9999999999999994e-09,6.999999999999999e-08,0.0005,4,0.0007173386702592364,-2.841388604956261e-09,0.10022354694485842,0.1
52,3.9999999999999994e-09,7.25e-08,0.0005,4,0.0007694921195000228,-2.4581110726334406e-09,0.10022354694485842,0.1
53,3.9999999999999994e-09,7.5e-08,0.0005,4,0.0008234755143282052,-2.191556515869805e-09,0.10022354694485842,0.1
54,3.9999999999999994e-09,7.75e-08,0.0005,4,0.0008792888547437837,-1.9957442363072993e-09,0.10022354694485842,0.1
55,3.9999999999999994e-09,8e-08,0.0005,4,0.000936932140746758,-1.8460248434745284e-09,0.10022354694485842,0.1
