Model Number,L,R,I_DC_Vortex,rango_I_in,I_th,T_relax,Accuracy_Train,Accuracy_Test
56,3.9999999999999994e-09,8.25e-08,0.0025,4,0.0009964053723371283,5.704908612404334e-10,0.6117734724292101,0.46
57,3.9999999999999994e-09,8.500000000000001e-08,0.0025,4,0.0010577085495148948,6.313299351020969e-10,0.5391207153502235,0.49666666666666665
58,3.9999999999999994e-09,8.75e-08,0.0025,4,0.0011208416722800572,6.996382420790004e-10,0.3431445603576751,0.29
59,3.9999999999999994e-09,9e-08,0.0025,4,0.0011858047406326157,7.767775809417047e-10,0.10022354694485842,0.1
60,3.9999999999999994e-09,9.25e-08,0.0025,4,0.00125259775457257,8.644671687031844e-10,0.10022354694485842,0.1
61,3.9999999999999994e-09,9.499999999999999e-08,0.0025,4,0.0013212207140999202,9.649088172877726e-10,0.10022354694485842,0.1
62,3.9999999999999994e-09,9.749999999999999e-08,0.0025,4,0.0013916736192146667,1.0809687047195524e-09,0.10022354694485842,0.1
63,3.9999999999999994e-09,1e-07,0.0025,4,0.001463956469916809,1.216448023343216e-09,0.10022354694485842,0.1
64,5e-09,5e-08,0.0025,4,0.0004574863968490029,1.9282201816229103e-10,0.9057377049180327,0.8766666666666667
65,5e-09,5.25e-08,0.0025,4,0.0005043787525260259,2.1758154716441526e-10,0.9038748137108793,0.8733333333333333
66,5e-09,5.4999999999999996e-08,0.0025,4,0.0005535585401872934,2.4483054840853003e-10,0.8949329359165424,0.8433333333333334
67,5e-09,5.75e-08,0.0025,4,0.0006050257598328064,2.748615250052077e-10,0.8863636363636364,0.86
68,5e-09,6e-08,0.0025,4,0.0006587804114625642,3.0801969545129064e-10,0.8230253353204173,0.7566666666666667
69,5e-09,6.25e-08,0.0025,4,0.000714822495076567,3.4471501608148214e-10,0.7921013412816692,0.72
70,5e-09,6.5e-08,0.0025,4,0.000773152010674815,3.854376875125111e-10,0.4798807749627422,0.30333333333333334
71,5e-09,6.75e-08,0.0025,4,0.000833768958257308,4.3077837890295187e-10,0.5119225037257824,0.3466666666666667
72,5e-09,6.999999999999999e-08,0.0025,4,0.0008966733378240456,4.814549302860416e-10,0.5130402384500745,0.24
73,5e-09,7.25e-08,0.0025,4,0.0009618651493750286,5.383480865326103e-10,0.5998509687034277,0.38333333333333336
74,5e-09,7.5e-08,0.0025,4,0.0010293443929102566,6.025500359608111e-10,0.6114008941877794,0.52
75,5e-09,7.75e-08,0.0025,4,0.0010991110684297296,6.754314427536509e-10,0.2518628912071535,0.22666666666666666
76,5e-09,8e-08,0.0025,4,0.0011711651759334476,7.587357474033846e-10,0.10506706408345752,0.11
77,5e-09,8.25e-08,0.0025,4,0.0012455067154214109,8.547146132990557e-10,0.10022354694485842,0.1
78,5e-09,8.500000000000001e-08,0.0025,4,0.0013221356868936187,9.663271033227572e-10,0.10022354694485842,0.1
79,5e-09,8.75e-08,0.0025,4,0.0014010520903500715,1.097540542506206e-09,0.10022354694485842,0.1
80,5e-09,9e-08,0.0025,4,0.0014822559257907696,1.253799260940952e-09,0.10022354694485842,0.1
81,5e-09,9.25e-08,0.0025,4,0.0015657471932157129,1.4427817068196756e-09,0.10022354694485842,0.1
82,5e-09,9.499999999999999e-08,0.0025,4,0.0016515258926249007,1.6756765420337326e-09,0.10022354694485842,0.1
83,5e-09,9.749999999999999e-08,0.0025,4,0.0017395920240183336,1.9694462875296655e-09,0.10022354694485842,0.1
84,5e-09,1e-07,0.0025,4,0.0018299455873960115,2.351102165288023e-09,0.10022354694485842,0.1
85,5.999999999999999e-09,5e-08,0.0025,4,0.0005489836762188035,2.4223780618311837e-10,0.8953055141579732,0.83
86,5.999999999999999e-09,5.25e-08,0.0025,4,0.0006052545030312309,2.7499863761600997e-10,0.8856184798807749,0.8533333333333334
87,5.999999999999999e-09,5.4999999999999996e-08,0.0025,4,0.0006642702482247521,3.1151534996272553e-10,0.8215350223546944,0.7633333333333333
88,5.999999999999999e-09,5.75e-08,0.0025,4,0.0007260309117993676,3.5233230136580487e-10,0.7727272727272727,0.6833333333333333
89,5.999999999999999e-09,6e-08,0.0025,4,0.0007905364937550769,3.981121994228726e-10,0.5212369597615499,0.28
90,5.999999999999999e-09,6.25e-08,0.0025,4,0.0008577869940918806,4.4966943272576516e-10,0.48546944858420266,0.26
91,5.999999999999999e-09,6.5e-08,0.0025,4,0.0009277824128097778,5.080154053337902e-10,0.5193740685543964,0.25666666666666665
92,5.999999999999999e-09,6.75e-08,0.0025,4,0.0010005227499087694,5.744212313959597e-10,0.6046944858420268,0.45
93,5.999999999999999e-09,6.999999999999999e-08,0.0025,4,0.0010760080053888546,6.505060668472107e-10,0.381892697466468,0.37666666666666665
94,5.999999999999999e-09,7.25e-08,0.0025,4,0.0011542381792500342,7.3836419571031e-10,0.13152011922503726,0.14
95,5.999999999999999e-09,7.5e-08,0.0025,4,0.0012352132714923078,8.407522649926388e-10,0.10022354694485842,0.1
96,5.999999999999999e-09,7.75e-08,0.0025,4,0.0013189332821156754,9.613727162337673e-10,0.10022354694485842,0.1
97,5.999999999999999e-09,8e-08,0.0025,4,0.001405398211120137,1.1053164652093639e-09,0.10022354694485842,0.1
98,5.999999999999999e-09,8.25e-08,0.0025,4,0.0014946080585056926,1.2797799922937876e-09,0.10022354694485842,0.1
99,5.999999999999999e-09,8.500000000000001e-08,0.0025,4,0.0015865628242723424,1.4952781516271826e-09,0.10022354694485842,0.1
100,5.999999999999999e-09,8.75e-08,0.0025,4,0.0016812625084200855,1.7678045488535184e-09,0.10022354694485842,0.1
101,5.999999999999999e-09,9e-08,0.0025,4,0.0017787071109489233,2.1229325076241624e-09,0.10022354694485842,0.1
102,5.999999999999999e-09,9.25e-08,0.0025,4,0.0018788966318588549,2.6042483650489414e-09,0.10022354694485842,0.1
103,5.999999999999999e-09,9.499999999999999e-08,0.0025,4,0.00198183107114988,3.2925976354619505e-09,0.10022354694485842,0.1
104,5.999999999999999e-09,9.749999999999999e-08,0.0025,4,0.002087510428822,4.3567142636693495e-09,0.10022354694485842,0.1
105,5.999999999999999e-09,1e-07,0.0025,4,0.002195934704875214,6.217216126638243e-09,0.10022354694485842,0.1
106,7e-09,5e-08,0.0025,4,0.000640480955588604,2.965165830239949e-10,0.8599105812220567,0.8133333333333334
107,7e-09,5.25e-08,0.0025,4,0.0007061302535364361,3.388732672535442e-10,0.8103576751117735,0.7466666666666667
108,7e-09,5.4999999999999996e-08,0.0025,4,0.000774981956262211,3.8675981650941816e-10,0.5283159463487332,0.30666666666666664
109,7e-09,5.75e-08,0.0025,4,0.0008470360637659291,4.4114556725202265e-10,0.5197466467958272,0.29
110,7e-09,6e-08,0.0025,4,0.0009222925760475898,5.032521515930332e-10,0.4988822652757079,0.23
111,7e-09,6.25e-08,0.0025,4,0.001000751493107194,5.746402182722148e-10,0.6490312965722802,0.44
112,7e-09,6.5e-08,0.0025,4,0.0010824128149447409,6.573346766895725e-10,0.38263785394932937,0.34
113,7e-09,6.75e-08,0.0025,4,0.0011672765415602312,7.540100112231841e-10,0.10730253353204174,0.11
114,7e-09,6.999999999999999e-08,0.0025,4,0.0012553426729536637,8.682721849826169e-10,0.10022354694485842,0.1
115,7e-09,7.25e-08,0.0025,4,0.0013466112091250401,1.0051014404682076e-09,0.10022354694485842,0.1
116,7e-09,7.5e-08,0.0025,4,0.0014410821500743592,1.1715743809589836e-09,0.10022354694485842,0.1
117,7e-09,7.75e-08,0.0025,4,0.0015387554958016215,1.3780949584394137e-09,0.10022354694485842,0.1
118,7e-09,8e-08,0.0025,4,0.0016396312463068266,1.6406084841182827e-09,0.10022354694485842,0.1
119,7e-09,8.25e-08,0.0025,4,0.001743709401589975,1.9848550845622854e-09,0.10022354694485842,0.1
120,7e-09,8.500000000000001e-08,0.0025,4,0.0018509899616510662,2.4552518444270252e-09,0.10022354694485842,0.1
121,7e-09,8.75e-08,0.0025,4,0.0019614729264901,3.1355820755954975e-09,0.10022354694485842,0.1
122,7e-09,9e-08,0.0025,4,0.0020751582961070773,4.205014382837175e-09,0.10022354694485842,0.1
123,7e-09,9.25e-08,0.0025,4,0.0021920460705019975,6.127838686516485e-09,0.10022354694485842,0.1
124,7e-09,9.499999999999999e-08,0.0025,4,0.0023121362496748604,1.0595313987435538e-08,0.10022354694485842,0.1
125,7e-09,9.749999999999999e-08,0.0025,4,0.0024354288336256667,3.246984450106595e-08,0.10022354694485842,0.1
126,7e-09,1e-07,0.0025,4,0.002561923822354416,-3.5616550280836403e-08,0.10022354694485842,0.1
127,7.999999999999999e-09,5e-08,0.0025,4,0.0007319782349584045,3.564133454651151e-10,0.7548435171385991,0.6866666666666666
128,7.999999999999999e-09,5.25e-08,0.0025,4,0.0008070060040416412,4.1035973865579867e-10,0.5067064083457526,0.30333333333333334
129,7.999999999999999e-09,5.4999999999999996e-08,0.0025,4,0.0008856936642996694,4.723250545571871e-10,0.5130402384500745,0.25
130,7.999999999999999e-09,5.75e-08,0.0025,4,0.0009680412157324901,5.439890575092525e-10,0.6419523099850969,0.47333333333333333
131,7.999999999999999e-09,6e-08,0.0025,4,0.0010540486583401026,6.275529534975423e-10,0.5815946348733234,0.48333333333333334
132,7.999999999999999e-09,6.25e-08,0.0025,4,0.0011437159921225074,7.259570871513995e-10,0.23695976154992549,0.21333333333333335
133,7.999999999999999e-09,6.5e-08,0.0025,4,0.0012370432170797038,8.432178262215434e-10,0.10022354694485842,0.1
134,7.999999999999999e-09,6.75e-08,0.0025,4,0.0013340303332116928,9.849673829225096e-10,0.10022354694485842,0.1
135,7.999999999999999e-09,6.999999999999999e-08,0.0025,4,0.0014346773405184729,1.1593550847618083e-09,0.10022354694485842,0.1
136,7.999999999999999e-09,7.25e-08,0.0025,4,0.0015389842390000456,1.3786278848146632e-09,0.10022354694485842,0.1
137,7.999999999999999e-09,7.5e-08,0.0025,4,0.0016469510286564104,1.6620730930224143e-09,0.10022354694485842,0.1
138,7.999999999999999e-09,7.75e-08,0.0025,4,0.0017585777094875673,2.041922816286866e-09,0.10022354694485842,0.1
139,7.999999999999999e-09,8e-08,0.0025,4,0.001873864281493516,2.5763985758709656e-09,0.10022354694485842,0.1
140,7.999999999999999e-09,8.25e-08,0.0025,4,0.0019928107446742565,3.3825124845792123e-09,0.10022354694485842,0.1
141,7.999999999999999e-09,8.500000000000001e-08,0.0025,4,0.0021154170990297897,4.7353211260091985e-09,0.10022354694485842,0.1
142,7.999999999999999e-09,8.75e-08,0.0025,4,0.0022416833445601143,7.47076804870714e-09,0.10022354694485842,0.1
143,7.999999999999999e-09,9e-08,0.0025,4,0.0023716094812652314,1.590206854082919e-08,0.10022354694485842,0.1
144,7.999999999999999e-09,9.25e-08,0.0025,4,0.00250519550914514,-4.1510398970132123e-07,0.10022354694485842,0.1
145,7.999999999999999e-09,9.499999999999999e-08,0.0025,4,0.0026424414281998403,-1.5970276919793566e-08,0.10022354694485842,0.1
146,7.999999999999999e-09,9.749999999999999e-08,0.0025,4,0.0027833472384293334,-8.456522384938147e-09,0.10022354694485842,0.1
147,7.999999999999999e-09,1e-07,0.0025,4,0.002927912939833618,-5.89041829282964e-09,0.10022354694485842,0.1
148,9e-09,5e-08,0.0025,4,0.0008234755143282052,4.228479078050849e-10,0.5130402384500745,0.2966666666666667
149,9e-09,5.25e-08,0.0025,4,0.0009078817545468466,4.909048983486568e-10,0.49850968703427717,0.24
150,9e-09,5.4999999999999996e-08,0.0025,4,0.0009964053723371283,5.704908612404334e-10,0.6099105812220567,0.5166666666666667
151,9e-09,5.75e-08,0.0025,4,0.0010890463676990515,6.644725210192586e-10,0.3554396423248882,0.31333333333333335
152,9e-09,6e-08,0.0025,4,0.0011858047406326153,7.767775809417041e-10,0.10022354694485842,0.1
153,9e-09,6.25e-08,0.0025,4,0.0012866804911378208,9.129330552107588e-10,0.10022354694485842,0.1
154,9e-09,6.5e-08,0.0025,4,0.001391673619214667,1.0809687047195533e-09,0.10022354694485842,0.1
155,9e-09,6.75e-08,0.0025,4,0.0015007841248631543,1.2930112349290942e-09,0.10022354694485842,0.1
156,9e-09,6.999999999999999e-08,0.0025,4,0.001614012008083282,1.5682753718238041e-09,0.10022354694485842,0.1
157,9e-09,7.25e-08,0.0025,4,0.0017313572688750516,1.939123933966203e-09,0.10022354694485842,0.1
158,9e-09,7.5e-08,0.0025,4,0.0018528199072384618,2.4646284363940216e-09,0.10022354694485842,0.1
159,9e-09,7.75e-08,0.0025,4,0.001978399923173514,3.265275550381489e-09,0.10022354694485842,0.1
160,9e-09,8e-08,0.0025,4,0.0021080973166802057,4.630797765331712e-09,0.10022354694485842,0.1
161,9e-09,8.25e-08,0.0025,4,0.002241912087758539,7.478152385924412e-09,0.10022354694485842,0.1
162,9e-09,8.500000000000001e-08,0.0025,4,0.0023798442364085133,1.7050900567615938e-08,0.10022354694485842,0.1
163,9e-09,8.75e-08,0.0025,4,0.002521893762630128,-9.916302782557012e-08,0.10022354694485842,0.1
164,9e-09,9e-08,0.0025,4,0.002668060666423385,-1.366699437416616e-08,0.10022354694485842,0.1
165,9e-09,9.25e-08,0.0025,4,0.0028183449477882827,-7.621484692527783e-09,0.10022354694485842,0.1
166,9e-09,9.499999999999999e-08,0.0025,4,0.0029727466067248206,-5.413434276308408e-09,0.10022354694485842,0.1
167,9e-09,9.749999999999999e-08,0.0025,4,0.0031312656432330005,-4.270228906714167e-09,0.10022354694485842,0.1
168,9e-09,1e-07,0.0025,4,0.0032939020573128207,-3.5718001464806952e-09,0.10022354694485842,0.1
169,9.999999999999999e-09,5e-08,0.0025,4,0.0009149727936980058,4.969524731406656e-10,0.5115499254843517,0.26666666666666666
170,9.999999999999999e-09,5.25e-08,0.0025,4,0.0010087575050520517,5.823470831210772e-10,0.6363636363636364,0.4766666666666667
171,9.999999999999999e-09,5.4999999999999996e-08,0.0025,4,0.0011071170803745869,6.842618619793292e-10,0.4862146050670641,0.43666666666666665
172,9.999999999999999e-09,5.75e-08,0.0025,4,0.0012100515196656128,8.075601738186018e-10,0.10134128166915052,0.10333333333333333
173,9.999999999999999e-09,6e-08,0.0025,4,0.0013175608229251284,9.592576225751036e-10,0.10022354694485842,0.1
174,9.999999999999999e-09,6.25e-08,0.0025,4,0.001429644990153134,1.149856798271113e-09,0.10022354694485842,0.1
175,9.999999999999999e-09,6.5e-08,0.0025,4,0.00154630402134963,1.3958165088061852e-09,0.10022354694485842,0.1
176,9.999999999999999e-09,6.75e-08,0.0025,4,0.001667537916514616,1.7244660658524655e-09,0.10022354694485842,0.1
177,9.999999999999999e-09,6.999999999999999e-08,0.0025,4,0.0017933466756480912,2.1847474561069495e-09,0.10022354694485842,0.1
178,9.999999999999999e-09,7.25e-08,0.0025,4,0.0019237302987500573,2.8738347751652083e-09,0.10022354694485842,0.1
179,9.999999999999999e-09,7.5e-08,0.0025,4,0.002058688785820513,4.0159577208363785e-09,0.10022354694485842,0.1
180,9.999999999999999e-09,7.75e-08,0.0025,4,0.002198222136859459,6.2708670698451574e-09,0.10022354694485842,0.1
181,9.999999999999999e-09,8e-08,0.0025,4,0.002342330351866895,1.278920192125535e-08,0.10022354694485842,0.1
182,9.999999999999999e-09,8.25e-08,0.0025,4,0.0024910134308428217,2.3863027677438966e-07,0.10022354694485842,0.1
183,9.999999999999999e-09,8.500000000000001e-08,0.0025,4,0.0026442713737872374,-1.577862856521889e-08,0.10022354694485842,0.1
184,9.999999999999999e-09,8.75e-08,0.0025,4,0.002802104180700143,-7.98492680338252e-09,0.10022354694485842,0.1
185,9.999999999999999e-09,9e-08,0.0025,4,0.002964511851581539,-5.49414084366617e-09,0.10022354694485842,0.1
186,9.999999999999999e-09,9.25e-08,0.0025,4,0.0031314943864314258,-4.268993955086183e-09,0.10022354694485842,0.1
187,9.999999999999999e-09,9.499999999999999e-08,0.0025,4,0.0033030517852498014,-3.5409127639488455e-09,0.10022354694485842,0.1
188,9.999999999999999e-09,9.749999999999999e-08,0.0025,4,0.0034791840480366673,-3.0588379545353047e-09,0.10022354694485842,0.1
189,9.999999999999999e-09,1e-07,0.0025,4,0.003659891174792023,-2.7164037705804722e-09,0.10022354694485842,0.1
190,1.0999999999999998e-08,5e-08,0.0025,4,0.0010064700730678061,5.801366906409867e-10,0.6199701937406855,0.42
191,1.0999999999999998e-08,5.25e-08,0.0025,4,0.0011096332555572566,6.870581396550279e-10,0.46870342771982115,0.42333333333333334
192,1.0999999999999998e-08,5.4999999999999996e-08,0.0025,4,0.0012178287884120455,8.176804444188535e-10,0.10022354694485842,0.1
193,1.0999999999999998e-08,5.75e-08,0.0025,4,0.001331056671632174,9.802717489268201e-10,0.10022354694485842,0.1
194,1.0999999999999998e-08,6e-08,0.0025,4,0.001449316905217641,1.1875038053058262e-09,0.10022354694485842,0.1
195,1.0999999999999998e-08,6.25e-08,0.0025,4,0.0015726094891684473,1.4598278365881002e-09,0.10022354694485842,0.1
196,1.0999999999999998e-08,6.5e-08,0.0025,4,0.0017009344234845927,1.8325192494288969e-09,0.10022354694485842,0.1
197,1.0999999999999998e-08,6.75e-08,0.0025,4,0.0018342917081660773,2.3720718141231633e-09,0.10022354694485842,0.1
198,1.0999999999999998e-08,6.999999999999999e-08,0.0025,4,0.0019726813432129,3.2205288702419954e-09,0.10022354694485842,0.1
199,1.0999999999999998e-08,7.25e-08,0.0025,4,0.0021161033286250627,4.745324546665755e-09,0.10022354694485842,0.1
200,1.0999999999999998e-08,7.5e-08,0.0025,4,0.002264557664402564,8.280226624139034e-09,0.10022354694485842,0.1
201,1.0999999999999998e-08,7.75e-08,0.0025,4,0.002418044350545405,2.5399710266064748e-08,0.10022354694485842,0.1
202,1.0999999999999998e-08,8e-08,0.0025,4,0.0025765633870535845,-2.8970973579812022e-08,0.10022354694485842,0.1
203,1.0999999999999998e-08,8.25e-08,0.0025,4,0.002740114773927103,-9.824111174720214e-09,0.10022354694485842,0.1
204,1.0999999999999998e-08,8.500000000000001e-08,0.0025,4,0.0029086985111659606,-6.126875418256969e-09,0.10022354694485842,0.1
205,1.0999999999999998e-08,8.75e-08,0.0025,4,0.0030823145987701568,-4.556828478075803e-09,0.10022354694485842,0.1
206,1.0999999999999998e-08,9e-08,0.0025,4,0.003260963036739692,-3.689144878551518e-09,0.10022354694485842,0.1
207,1.0999999999999998e-08,9.25e-08,0.0025,4,0.0034446438250745675,-3.1392046520255307e-09,0.10022354694485842,0.1
208,1.0999999999999998e-08,9.499999999999999e-08,0.0025,4,0.00363335696377478,-2.75984535157874e-09,0.10022354694485842,0.1
209,1.0999999999999998e-08,9.749999999999999e-08,0.0025,4,0.003827102452840333,-2.482613046656374e-09,0.10022354694485842,0.1
210,1.0999999999999998e-08,1e-07,0.0025,4,0.0040258802922712245,-2.271348581071276e-09,0.10022354694485842,0.1
211,1.1999999999999998e-08,5e-08,0.0025,4,0.001097967352437607,6.741781868231104e-10,0.27533532041728764,0.26
212,1.1999999999999998e-08,5.25e-08,0.0025,4,0.0012105090060624618,8.081521045826249e-10,0.10096870342771982,0.1
213,1.1999999999999998e-08,5.4999999999999996e-08,0.0025,4,0.0013285404964495041,9.763171399916919e-10,0.10022354694485842,0.1
214,1.1999999999999998e-08,5.75e-08,0.0025,4,0.0014520618235987352,1.1928692464357726e-09,0.10022354694485842,0.1
215,1.1999999999999998e-08,6e-08,0.0025,4,0.0015810729875101537,1.481202025959209e-09,0.10022354694485842,0.1
216,1.1999999999999998e-08,6.25e-08,0.0025,4,0.0017155739881837611,1.882785577372131e-09,0.10022354694485842,0.1
217,1.1999999999999998e-08,6.5e-08,0.0025,4,0.0018555648256195557,2.478793171391458e-09,0.10022354694485842,0.1
218,1.1999999999999998e-08,6.75e-08,0.0025,4,0.002001045499817539,3.4525455452657673e-09,0.10022354694485842,0.1
219,1.1999999999999998e-08,6.999999999999999e-08,0.0025,4,0.002152016010777709,5.32389684770631e-09,0.10022354694485842,0.1
220,1.1999999999999998e-08,7.25e-08,0.0025,4,0.0023084763585000685,1.0376393604609341e-08,0.10022354694485842,0.1
221,1.1999999999999998e-08,7.5e-08,0.0025,4,0.0024704265429846156,7.191396705311118e-08,0.10022354694485842,0.1
222,1.1999999999999998e-08,7.75e-08,0.0025,4,0.002637866564231351,-1.647165612570701e-08,0.10022354694485842,0.1
223,1.1999999999999998e-08,8e-08,0.0025,4,0.002810796422240274,-7.78568409105552e-09,0.10022354694485842,0.1
224,1.1999999999999998e-08,8.25e-08,0.0025,4,0.0029892161170113852,-5.260172125964023e-09,0.10022354694485842,0.1
225,1.1999999999999998e-08,8.500000000000001e-08,0.0025,4,0.0031731256485446847,-4.058210097037883e-09,0.10022354694485842,0.1
226,1.1999999999999998e-08,8.75e-08,0.0025,4,0.003362525016840171,-3.356117987706076e-09,0.10022354694485842,0.1
227,1.1999999999999998e-08,9e-08,0.0025,4,0.0035574142218978465,-2.8962275898585553e-09,0.10022354694485842,0.1
228,1.1999999999999998e-08,9.25e-08,0.0025,4,0.0037577932637177097,-2.5719766159774723e-09,0.10022354694485842,0.1
