Model Number,L,R,I_DC_Vortex,rango_I_in,I_th,T_relax,Accuracy_Train,Accuracy_Test
110,7e-09,6e-08,0.00025,4,0.0009222925760475898,-1.1810105956489814e-09,0.10022354694485842,0.1
111,7e-09,6.25e-08,0.00025,4,0.001000751493107194,-1.147554812950819e-09,0.10022354694485842,0.1
112,7e-09,6.5e-08,0.00025,4,0.0010824128149447409,-1.1194316056143836e-09,0.10022354694485842,0.1
113,7e-09,6.75e-08,0.00025,4,0.0011672765415602312,-1.0955113145554994e-09,0.10022354694485842,0.1
114,7e-09,6.999999999999999e-08,0.00025,4,0.0012553426729536637,-1.0749581868777946e-09,0.10022354694485842,0.1
115,7e-09,7.25e-08,0.00025,4,0.0013466112091250401,-1.0571410591847425e-09,0.10022354694485842,0.1
116,7e-09,7.5e-08,0.00025,4,0.0014410821500743592,-1.0415746927578418e-09,0.10022354694485842,0.1
117,7e-09,7.75e-08,0.00025,4,0.0015387554958016215,-1.0278801598742428e-09,0.10022354694485842,0.1
118,7e-09,8e-08,0.00025,4,0.0016396312463068266,-1.0157574396305937e-09,0.10022354694485842,0.1
119,7e-09,8.25e-08,0.00025,4,0.001743709401589975,-1.0049660516717112e-09,0.10022354694485842,0.1
120,7e-09,8.500000000000001e-08,0.00025,4,0.0018509899616510662,-9.95311108674629e-10,0.10022354694485842,0.1
121,7e-09,8.75e-08,0.00025,4,0.0019614729264901,-9.866330999366285e-10,0.10022354694485842,0.1
122,7e-09,9e-08,0.00025,4,0.0020751582961070773,-9.788002931631666e-10,0.10022354694485842,0.1
123,7e-09,9.25e-08,0.00025,4,0.0021920460705019975,-9.717030051479864e-10,0.10022354694485842,0.1
124,7e-09,9.499999999999999e-08,0.00025,4,0.0023121362496748604,-9.652492272835466e-10,0.10022354694485842,0.1
125,7e-09,9.749999999999999e-08,0.00025,4,0.0024354288336256667,-9.593612471693853e-10,0.10022354694485842,0.1
126,7e-09,1e-07,0.00025,4,0.002561923822354416,-9.539730120612693e-10,0.10022354694485842,0.1
127,7.999999999999999e-09,5e-08,0.00025,4,0.0007319782349584045,-1.307417029293855e-09,0.10022354694485842,0.1
128,7.999999999999999e-09,5.25e-08,0.00025,4,0.0008070060040416412,-1.2472694525486132e-09,0.10022354694485842,0.1
129,7.999999999999999e-09,5.4999999999999996e-08,0.00025,4,0.0008856936642996694,-1.1994414462533255e-09,0.10022354694485842,0.1
130,7.999999999999999e-09,5.75e-08,0.00025,4,0.0009680412157324901,-1.1606141777621565e-09,0.10022354694485842,0.1
131,7.999999999999999e-09,6e-08,0.00025,4,0.0010540486583401026,-1.1285523900328168e-09,0.10022354694485842,0.1
132,7.999999999999999e-09,6.25e-08,0.00025,4,0.0011437159921225074,-1.1016967318335783e-09,0.10022354694485842,0.1
133,7.999999999999999e-09,6.5e-08,0.00025,4,0.0012370432170797038,-1.0789270972922468e-09,0.10022354694485842,0.1
134,7.999999999999999e-09,6.75e-08,0.00025,4,0.0013340303332116928,-1.0594187783112878e-09,0.10022354694485842,0.1
135,7.999999999999999e-09,6.999999999999999e-08,0.00025,4,0.0014346773405184729,-1.042551587625831e-09,0.10022354694485842,0.1
136,7.999999999999999e-09,7.25e-08,0.00025,4,0.0015389842390000456,-1.0278505242924652e-09,0.10022354694485842,0.1
137,7.999999999999999e-09,7.5e-08,0.00025,4,0.0016469510286564104,-1.0149459166541435e-09,0.10022354694485842,0.1
138,7.999999999999999e-09,7.75e-08,0.00025,4,0.0017585777094875673,-1.003545977101342e-09,0.10022354694485842,0.1
139,7.999999999999999e-09,8e-08,0.00025,4,0.001873864281493516,-9.934174868224606e-10,0.10022354694485842,0.1
140,7.999999999999999e-09,8.25e-08,0.00025,4,0.0019928107446742565,-9.843719367844577e-10,0.10022354694485842,0.1
141,7.999999999999999e-09,8.500000000000001e-08,0.00025,4,0.0021154170990297897,-9.762554104459076e-10,0.10022354694485842,0.1
142,7.999999999999999e-09,8.75e-08,0.00025,4,0.0022416833445601143,-9.689410825170167e-10,0.10022354694485842,0.1
143,7.999999999999999e-09,9e-08,0.00025,4,0.0023716094812652314,-9.623235788404115e-10,0.10022354694485842,0.1
144,7.999999999999999e-09,9.25e-08,0.00025,4,0.00250519550914514,-9.563146813354578e-10,0.10022354694485842,0.1
145,7.999999999999999e-09,9.499999999999999e-08,0.00025,4,0.0026424414281998403,-9.508400190653805e-10,0.10022354694485842,0.1
146,7.999999999999999e-09,9.749999999999999e-08,0.00025,4,0.0027833472384293334,-9.458364917924385e-10,0.10022354694485842,0.1
147,7.999999999999999e-09,1e-07,0.00025,4,0.002927912939833618,-9.412502441886921e-10,0.10022354694485842,0.1
148,9e-09,5e-08,0.00025,4,0.0008234755143282052,-1.2361728677828014e-09,0.10022354694485842,0.1
149,9e-09,5.25e-08,0.00025,4,0.0009078817545468466,-1.1880229844367377e-09,0.10022354694485842,0.1
150,9e-09,5.4999999999999996e-08,0.00025,4,0.0009964053723371283,-1.1492240354674788e-09,0.10022354694485842,0.1
151,9e-09,5.75e-08,0.00025,4,0.0010890463676990515,-1.117387492740529e-09,0.10022354694485842,0.1
152,9e-09,6e-08,0.00025,4,0.0011858047406326153,-1.0908658293036155e-09,0.10022354694485842,0.1
153,9e-09,6.25e-08,0.00025,4,0.0012866804911378208,-1.068486863253904e-09,0.10022354694485842,0.1
154,9e-09,6.5e-08,0.00025,4,0.001391673619214667,-1.04939460111915e-09,0.10022354694485842,0.1
155,9e-09,6.75e-08,0.00025,4,0.0015007841248631543,-1.032949912769962e-09,0.10022354694485842,0.1
156,9e-09,6.999999999999999e-08,0.00025,4,0.001614012008083282,-1.0186663601349906e-09,0.10022354694485842,0.1
157,9e-09,7.25e-08,0.00025,4,0.0017313572688750516,-1.006167484313506e-09,0.10022354694485842,0.1
158,9e-09,7.5e-08,0.00025,4,0.0018528199072384618,-9.951576299276028e-10,0.10022354694485842,0.1
159,9e-09,7.75e-08,0.00025,4,0.001978399923173514,-9.854015584607561e-10,0.10022354694485842,0.1
160,9e-09,8e-08,0.00025,4,0.0021080973166802057,-9.767099138743074e-10,0.10022354694485842,0.1
161,9e-09,8.25e-08,0.00025,4,0.002241912087758539,-9.689286733926833e-10,0.10022354694485842,0.1
162,9e-09,8.500000000000001e-08,0.00025,4,0.0023798442364085133,-9.619313669055784e-10,0.10022354694485842,0.1
163,9e-09,8.75e-08,0.00025,4,0.002521893762630128,-9.556132547256315e-10,0.10022354694485842,0.1
164,9e-09,9e-08,0.00025,4,0.002668060666423385,-9.498869132693842e-10,0.10022354694485842,0.1
165,9e-09,9.25e-08,0.00025,4,0.0028183449477882827,-9.44678847987812e-10,0.10022354694485842,0.1
166,9e-09,9.499999999999999e-08,0.00025,4,0.0029727466067248206,-9.399268659565292e-10,0.10022354694485842,0.1
167,9e-09,9.749999999999999e-08,0.00025,4,0.0031312656432330005,-9.355780172092521e-10,0.10022354694485842,0.1
168,9e-09,1e-07,0.00025,4,0.0032939020573128207,-9.315869667319714e-10,0.10022354694485842,0.1
169,9.999999999999999e-09,5e-08,0.00025,4,0.0009149727936980058,-1.1845344616079718e-09,0.10022354694485842,0.1
170,9.999999999999999e-09,5.25e-08,0.00025,4,0.0010087575050520517,-1.1445299866912829e-09,0.10022354694485842,0.1
171,9.999999999999999e-09,5.4999999999999996e-08,0.00025,4,0.0011071170803745869,-1.1119795438979662e-09,0.10022354694485842,0.1
172,9.999999999999999e-09,5.75e-08,0.00025,4,0.0012100515196656128,-1.085057413750783e-09,0.10022354694485842,0.1
173,9.999999999999999e-09,6e-08,0.00025,4,0.0013175608229251284,-1.062481658639934e-09,0.10022354694485842,0.1
174,9.999999999999999e-09,6.25e-08,0.00025,4,0.001429644990153134,-1.0433265897023763e-09,0.10022354694485842,0.1
175,9.999999999999999e-09,6.5e-08,0.00025,4,0.00154630402134963,-1.0269077079590574e-09,0.10022354694485842,0.1
176,9.999999999999999e-09,6.75e-08,0.00025,4,0.001667537916514616,-1.0127084414144385e-09,0.10022354694485842,0.1
177,9.999999999999999e-09,6.999999999999999e-08,0.00025,4,0.0017933466756480912,-1.0003319909177538e-09,0.10022354694485842,0.1
178,9.999999999999999e-09,7.25e-08,0.00025,4,0.0019237302987500573,-9.894687982663222e-10,0.10022354694485842,0.1
179,9.999999999999999e-09,7.5e-08,0.00025,4,0.002058688785820513,-9.798740345878725e-10,0.10022354694485842,0.1
180,9.999999999999999e-09,7.75e-08,0.00025,4,0.002198222136859459,-9.713516896111375e-10,0.10022354694485842,0.1
181,9.999999999999999e-09,8e-08,0.00025,4,0.002342330351866895,-9.63743113045392e-10,0.10022354694485842,0.1
182,9.999999999999999e-09,8.25e-08,0.00025,4,0.0024910134308428217,-9.569186224926776e-10,0.10022354694485842,0.1
183,9.999999999999999e-09,8.500000000000001e-08,0.00025,4,0.0026442713737872374,-9.507712636524911e-10,0.10022354694485842,0.1
184,9.999999999999999e-09,8.75e-08,0.00025,4,0.002802104180700143,-9.452121069856575e-10,0.10022354694485842,0.1
185,9.999999999999999e-09,9e-08,0.00025,4,0.002964511851581539,-9.401666581983136e-10,0.10022354694485842,0.1
186,9.999999999999999e-09,9.25e-08,0.00025,4,0.0031314943864314258,-9.35572087539366e-10,0.10022354694485842,0.1
187,9.999999999999999e-09,9.499999999999999e-08,0.00025,4,0.0033030517852498014,-9.313750687888414e-10,0.10022354694485842,0.1
188,9.999999999999999e-09,9.749999999999999e-08,0.00025,4,0.0034791840480366673,-9.275300775844998e-10,0.10022354694485842,0.1
189,9.999999999999999e-09,1e-07,0.00025,4,0.003659891174792023,-9.239980395738685e-10,0.10022354694485842,0.1
190,1.0999999999999998e-08,5e-08,0.00025,4,0.0010064700730678061,-1.145387689522059e-09,0.10022354694485842,0.1
191,1.0999999999999998e-08,5.25e-08,0.00025,4,0.0011096332555572566,-1.1112445716816767e-09,0.10022354694485842,0.1
192,1.0999999999999998e-08,5.4999999999999996e-08,0.00025,4,0.0012178287884120455,-1.0832559835634355e-09,0.10022354694485842,0.1
193,1.0999999999999998e-08,5.75e-08,0.00025,4,0.001331056671632174,-1.0599648945003222e-09,0.10022354694485842,0.1
194,1.0999999999999998e-08,6e-08,0.00025,4,0.001449316905217641,-1.0403340166360233e-09,0.10022354694485842,0.1
195,1.0999999999999998e-08,6.25e-08,0.00025,4,0.0015726094891684473,-1.023605602550713e-09,0.10022354694485842,0.1
196,1.0999999999999998e-08,6.5e-08,0.00025,4,0.0017009344234845927,-1.00921380513103e-09,0.10022354694485842,0.1
197,1.0999999999999998e-08,6.75e-08,0.00025,4,0.0018342917081660773,-9.967279809317741e-10,0.10022354694485842,0.1
198,1.0999999999999998e-08,6.999999999999999e-08,0.00025,4,0.0019726813432129,-9.85814912717846e-10,0.10022354694485842,0.1
199,1.0999999999999998e-08,7.25e-08,0.00025,4,0.0021161033286250627,-9.762129835548808e-10,0.10022354694485842,0.1
200,1.0999999999999998e-08,7.5e-08,0.00025,4,0.002264557664402564,-9.677141191396535e-10,0.10022354694485842,0.1
201,1.0999999999999998e-08,7.75e-08,0.00025,4,0.002418044350545405,-9.601509075634044e-10,0.10022354694485842,0.1
202,1.0999999999999998e-08,8e-08,0.00025,4,0.0025765633870535845,-9.533872474110377e-10,0.10022354694485842,0.1
203,1.0999999999999998e-08,8.25e-08,0.00025,4,0.002740114773927103,-9.47311448633543e-10,0.10022354694485842,0.1
204,1.0999999999999998e-08,8.500000000000001e-08,0.00025,4,0.0029086985111659606,-9.418310692334975e-10,0.10022354694485842,0.1
205,1.0999999999999998e-08,8.75e-08,0.00025,4,0.0030823145987701568,-9.36869000367169e-10,0.10022354694485842,0.1
206,1.0999999999999998e-08,9e-08,0.00025,4,0.003260963036739692,-9.323604625831035e-10,0.10022354694485842,0.1
207,1.0999999999999998e-08,9.25e-08,0.00025,4,0.0034446438250745675,-9.282506759926693e-10,0.10022354694485842,0.1
208,1.0999999999999998e-08,9.499999999999999e-08,0.00025,4,0.00363335696377478,-9.2449303506641e-10,0.10022354694485842,0.1
209,1.0999999999999998e-08,9.749999999999999e-08,0.00025,4,0.003827102452840333,-9.210476655637873e-10,0.10022354694485842,0.1
210,1.0999999999999998e-08,1e-07,0.00025,4,0.0040258802922712245,-9.178802738606308e-10,0.10022354694485842,0.1
211,1.1999999999999998e-08,5e-08,0.00025,4,0.001097967352437607,-1.1146889387701613e-09,0.10022354694485842,0.1
212,1.1999999999999998e-08,5.25e-08,0.00025,4,0.0012105090060624618,-1.0849506397269475e-09,0.10022354694485842,0.1
213,1.1999999999999998e-08,5.4999999999999996e-08,0.00025,4,0.0013285404964495041,-1.0604293449226591e-09,0.10022354694485842,0.1
214,1.1999999999999998e-08,5.75e-08,0.00025,4,0.0014520618235987352,-1.0399242353880292e-09,0.10022354694485842,0.1
215,1.1999999999999998e-08,6e-08,0.00025,4,0.0015810729875101537,-1.0225709374169242e-09,0.10022354694485842,0.1
216,1.1999999999999998e-08,6.25e-08,0.00025,4,0.0017155739881837611,-1.0077321196137206e-09,0.10022354694485842,0.1
217,1.1999999999999998e-08,6.5e-08,0.00025,4,0.0018555648256195557,-9.94928067785924e-10,0.10022354694485842,0.1
218,1.1999999999999998e-08,6.75e-08,0.00025,4,0.002001045499817539,-9.837911905057681e-10,0.10022354694485842,0.1
219,1.1999999999999998e-08,6.999999999999999e-08,0.00025,4,0.002152016010777709,-9.740353670920496e-10,0.10022354694485842,0.1
220,1.1999999999999998e-08,7.25e-08,0.00025,4,0.0023084763585000685,-9.654347889812384e-10,0.10022354694485842,0.1
221,1.1999999999999998e-08,7.5e-08,0.00025,4,0.0024704265429846156,-9.578090390651934e-10,0.10022354694485842,0.1
222,1.1999999999999998e-08,7.75e-08,0.00025,4,0.002637866564231351,-9.510123686423419e-10,0.10022354694485842,0.1
223,1.1999999999999998e-08,8e-08,0.00025,4,0.002810796422240274,-9.449258594621828e-10,0.10022354694485842,0.1
224,1.1999999999999998e-08,8.25e-08,0.00025,4,0.0029892161170113852,-9.394516067185313e-10,0.10022354694485842,0.1
225,1.1999999999999998e-08,8.500000000000001e-08,0.00025,4,0.0031731256485446847,-9.345083420752772e-10,0.10022354694485842,0.1
226,1.1999999999999998e-08,8.75e-08,0.00025,4,0.003362525016840171,-9.300280987950144e-10,0.10022354694485842,0.1
227,1.1999999999999998e-08,9e-08,0.00025,4,0.0035574142218978465,-9.259536416977856e-10,0.10022354694485842,0.1
228,1.1999999999999998e-08,9.25e-08,0.00025,4,0.0037577932637177097,-9.222364657224207e-10,0.10022354694485842,0.1
229,1.1999999999999998e-08,9.499999999999999e-08,0.00025,4,0.00396366214229976,-9.18835222229024e-10,0.10022354694485842,0.1
230,1.1999999999999998e-08,9.749999999999999e-08,0.00025,4,0.004175020857644,-9.157144705950728e-10,0.10022354694485842,0.1
