Model Number,L,R,I_DC_Vortex,rango_I_in,I_th,T_relax,Accuracy_Train,Accuracy_Test
24,3e-09,5.4999999999999996e-08,0.00325,4,0.0003321351241123761,9.799254255858793e-11,0.9314456035767511,0.8833333333333333
25,3e-09,5.75e-08,0.00325,4,0.00036301545589968384,1.0824904010566973e-10,0.9225037257824144,0.8933333333333333
26,3e-09,6e-08,0.00325,4,0.00039526824687753854,1.1919828816839234e-10,0.9150521609538003,0.8766666666666667
27,3e-09,6.25e-08,0.00325,4,0.0004288934970459403,1.3088002704051105e-10,0.9165424739195231,0.88
28,3e-09,6.5e-08,0.00325,4,0.000463891206404889,1.4333804133303824e-10,0.9031296572280179,0.87
29,3e-09,6.75e-08,0.00325,4,0.0005002613749543848,1.566206257937232e-10,0.9072280178837556,0.8766666666666667
30,3e-09,6.999999999999999e-08,0.00325,4,0.0005380040026944274,1.707811207237632e-10,0.896795827123696,0.84
31,3e-09,7.25e-08,0.00325,4,0.0005771190896250172,1.858785291441003e-10,0.8815201192250373,0.8666666666666667
32,3e-09,7.5e-08,0.00325,4,0.000617606635746154,2.0197823037494358e-10,0.8718330849478391,0.8533333333333334
33,3e-09,7.75e-08,0.00325,4,0.0006594666410578378,2.1915280780043894e-10,0.8289865871833085,0.7733333333333333
34,3e-09,8e-08,0.00325,4,0.0007026991055600687,2.3748301245788846e-10,0.8219076005961252,0.7333333333333333
35,3e-09,8.25e-08,0.00325,4,0.0007473040292528465,2.5705888892962426e-10,0.5730253353204173,0.4633333333333333
36,3e-09,8.500000000000001e-08,0.00325,4,0.0007932814121361713,2.779810961045476e-10,0.5048435171385991,0.29333333333333333
37,3e-09,8.75e-08,0.00325,4,0.0008406312542100429,3.0036246308518985e-10,0.5283159463487332,0.3233333333333333
38,3e-09,9e-08,0.00325,4,0.0008893535554744618,3.2432983033858004e-10,0.5152757078986587,0.24333333333333335
39,3e-09,9.25e-08,0.00325,4,0.0009394483159294276,3.5002623878950713e-10,0.5268256333830105,0.24666666666666667
40,3e-09,9.499999999999999e-08,0.00325,4,0.0009909155355749403,3.77613545834367e-10,0.6188524590163934,0.4666666666666667
41,3e-09,9.749999999999999e-08,0.00325,4,0.001043755214411,4.072755684465621e-10,0.5868107302533532,0.5033333333333333
42,3e-09,1e-07,0.00325,4,0.001097967352437607,4.392218813553176e-10,0.279806259314456,0.25333333333333335
43,3.9999999999999994e-09,5e-08,0.00325,4,0.00036598911747920225,1.0924829652217316e-10,0.9239940387481371,0.89
44,3.9999999999999994e-09,5.25e-08,0.00325,4,0.0004035030020208206,1.220336037980234e-10,0.9243666169895678,0.89
45,3.9999999999999994e-09,5.4999999999999996e-08,0.00325,4,0.0004428468321498347,1.3580971227615777e-10,0.9146795827123696,0.8866666666666667
46,3.9999999999999994e-09,5.75e-08,0.00325,4,0.00048402060786624507,1.506462444309498e-10,0.9001490312965723,0.86
47,3.9999999999999994e-09,6e-08,0.00325,4,0.0005270243291700513,1.6662121604557498e-10,0.9016393442622951,0.8633333333333333
48,3.9999999999999994e-09,6.25e-08,0.00325,4,0.0005718579960612537,1.83822214479425e-10,0.8785394932935916,0.85
49,3.9999999999999994e-09,6.5e-08,0.00325,4,0.0006185216085398519,2.0234778985110543e-10,0.8751862891207154,0.8366666666666667
50,3.9999999999999994e-09,6.75e-08,0.00325,4,0.0006670151666058464,2.2230910464820797e-10,0.8192995529061102,0.74
51,3.9999999999999994e-09,6.999999999999999e-08,0.00325,4,0.0007173386702592364,2.438318988169455e-10,0.78725782414307,0.7166666666666667
52,3.9999999999999994e-09,7.25e-08,0.00325,4,0.0007694921195000228,2.670588423193952e-10,0.48658718330849476,0.30666666666666664
53,3.9999999999999994e-09,7.5e-08,0.00325,4,0.0008234755143282052,2.9215236661996763e-10,0.5368852459016393,0.26666666666666666
54,3.9999999999999994e-09,7.75e-08,0.00325,4,0.0008792888547437837,3.192980921632666e-10,0.517511177347243,0.23666666666666666
55,3.9999999999999994e-09,8e-08,0.00325,4,0.000936932140746758,3.4870900285278527e-10,0.5130402384500745,0.25
56,3.9999999999999994e-09,8.25e-08,0.00325,4,0.0009964053723371283,3.8063056397212975e-10,0.5927719821162444,0.5033333333333333
57,3.9999999999999994e-09,8.500000000000001e-08,0.00325,4,0.0010577085495148948,4.153470413943291e-10,0.565946348733234,0.4866666666666667
58,3.9999999999999994e-09,8.75e-08,0.00325,4,0.0011208416722800572,4.5318936379329417e-10,0.38040238450074515,0.32
59,3.9999999999999994e-09,9e-08,0.00325,4,0.0011858047406326157,4.945449854241551e-10,0.10022354694485842,0.1
60,3.9999999999999994e-09,9.25e-08,0.00325,4,0.00125259775457257,5.39870369029193e-10,0.10022354694485842,0.1
61,3.9999999999999994e-09,9.499999999999999e-08,0.00325,4,0.0013212207140999202,5.897069379145618e-10,0.10022354694485842,0.1
62,3.9999999999999994e-09,9.749999999999999e-08,0.00325,4,0.0013916736192146667,6.447016759982314e-10,0.10022354694485842,0.1
63,3.9999999999999994e-09,1e-07,0.00325,4,0.001463956469916809,7.056340358112791e-10,0.10022354694485842,0.1
64,5e-09,5e-08,0.00325,4,0.0004574863968490029,1.410347991283222e-10,0.9061102831594635,0.8766666666666667
65,5e-09,5.25e-08,0.00325,4,0.0005043787525260259,1.5814648833266785e-10,0.9049925484351714,0.8566666666666667
66,5e-09,5.4999999999999996e-08,0.00325,4,0.0005535585401872934,1.767323107708578e-10,0.8975409836065574,0.8433333333333334
67,5e-09,5.75e-08,0.00325,4,0.0006050257598328064,1.9692271538531704e-10,0.8878539493293591,0.8433333333333334
68,5e-09,6e-08,0.00325,4,0.0006587804114625642,2.188667835906406e-10,0.8397913561847988,0.78
69,5e-09,6.25e-08,0.00325,4,0.000714822495076567,2.427354657111345e-10,0.8107302533532041,0.72
70,5e-09,6.5e-08,0.00325,4,0.000773152010674815,2.6872553283839955e-10,0.503725782414307,0.3
71,5e-09,6.75e-08,0.00325,4,0.000833768958257308,2.9706443408739667e-10,0.5230998509687034,0.30666666666666664
72,5e-09,6.999999999999999e-08,0.00325,4,0.0008966733378240456,3.2801630932525417e-10,0.5275707898658718,0.2633333333333333
73,5e-09,7.25e-08,0.00325,4,0.0009618651493750286,3.618894897898632e-10,0.6054396423248882,0.3433333333333333
74,5e-09,7.5e-08,0.00325,4,0.0010293443929102566,3.9904593315089473e-10,0.6188524590163934,0.5066666666666667
75,5e-09,7.75e-08,0.00325,4,0.0010991110684297296,4.399131997472997e-10,0.29806259314456035,0.25333333333333335
76,5e-09,8e-08,0.00325,4,0.0011711651759334476,4.849998045739409e-10,0.10394932935916543,0.11
77,5e-09,8.25e-08,0.00325,4,0.0012455067154214109,5.349151084037033e-10,0.10022354694485842,0.1
78,5e-09,8.500000000000001e-08,0.00325,4,0.0013221356868936187,5.903953935208985e-10,0.10022354694485842,0.1
79,5e-09,8.75e-08,0.00325,4,0.0014010520903500715,6.523384886335758e-10,0.10022354694485842,0.1
80,5e-09,9e-08,0.00325,4,0.0014822559257907696,7.218504005685234e-10,0.10022354694485842,0.1
81,5e-09,9.25e-08,0.00325,4,0.0015657471932157129,8.003091066517927e-10,0.10022354694485842,0.1
82,5e-09,9.499999999999999e-08,0.00325,4,0.0016515258926249007,8.894533553541204e-10,0.10022354694485842,0.1
83,5e-09,9.749999999999999e-08,0.00325,4,0.0017395920240183336,9.91508710970431e-10,0.10022354694485842,0.1
84,5e-09,1e-07,0.00325,4,0.0018299455873960115,1.1093704342252947e-09,0.10022354694485842,0.1
85,5.999999999999999e-09,5e-08,0.00325,4,0.0005489836762188035,1.7497484555687372e-10,0.8982861400894188,0.8433333333333334
86,5.999999999999999e-09,5.25e-08,0.00325,4,0.0006052545030312309,1.9701420453978531e-10,0.8815201192250373,0.8366666666666667
87,5.999999999999999e-09,5.4999999999999996e-08,0.00325,4,0.0006642702482247521,2.2115922813226756e-10,0.8274962742175856,0.7566666666666667
88,5.999999999999999e-09,5.75e-08,0.00325,4,0.0007260309117993676,2.47636397101486e-10,0.7634128166915052,0.68
89,5.999999999999999e-09,6e-08,0.00325,4,0.0007905364937550769,2.767100526502096e-10,0.5234724292101341,0.31666666666666665
90,5.999999999999999e-09,6.25e-08,0.00325,4,0.0008577869940918806,3.0869031685631613e-10,0.5022354694485842,0.24
91,5.999999999999999e-09,6.5e-08,0.00325,4,0.0009277824128097778,3.439431168014528e-10,0.5078241430700448,0.26666666666666666
92,5.999999999999999e-09,6.75e-08,0.00325,4,0.0010005227499087694,3.8290299153401076e-10,0.6065573770491803,0.45
93,5.999999999999999e-09,6.999999999999999e-08,0.00325,4,0.0010760080053888546,4.260896240338262e-10,0.4642324888226528,0.4066666666666667
94,5.999999999999999e-09,7.25e-08,0.00325,4,0.0011542381792500342,4.741294237529865e-10,0.14269746646795828,0.12333333333333334
95,5.999999999999999e-09,7.5e-08,0.00325,4,0.0012352132714923078,5.277840536070477e-10,0.10022354694485842,0.1
96,5.999999999999999e-09,7.75e-08,0.00325,4,0.0013189332821156754,5.879886531676892e-10,0.10022354694485842,0.1
97,5.999999999999999e-09,8e-08,0.00325,4,0.001405398211120137,6.559038310546358e-10,0.10022354694485842,0.1
98,5.999999999999999e-09,8.25e-08,0.00325,4,0.0014946080585056926,7.329875799945353e-10,0.10022354694485842,0.1
99,5.999999999999999e-09,8.500000000000001e-08,0.00325,4,0.0015865628242723424,8.210966255170588e-10,0.10022354694485842,0.1
100,5.999999999999999e-09,8.75e-08,0.00325,4,0.0016812625084200855,9.226322885126002e-10,0.10022354694485842,0.1
101,5.999999999999999e-09,9e-08,0.00325,4,0.0017787071109489233,1.0407554696143991e-09,0.10022354694485842,0.1
102,5.999999999999999e-09,9.25e-08,0.00325,4,0.0018788966318588549,1.1797122438703375e-09,0.10022354694485842,0.1
103,5.999999999999999e-09,9.499999999999999e-08,0.00325,4,0.00198183107114988,1.345342683524615e-09,0.10022354694485842,0.1
104,5.999999999999999e-09,9.749999999999999e-08,0.00325,4,0.002087510428822,1.5459056519061674e-09,0.10022354694485842,0.1
105,5.999999999999999e-09,1e-07,0.00325,4,0.002195934704875214,1.7934749062931991e-09,0.10022354694485842,0.1
106,7e-09,5e-08,0.00325,4,0.000640480955588604,2.1129496421869585e-10,0.8610283159463488,0.83
107,7e-09,5.25e-08,0.00325,4,0.0007061302535364361,2.3896447640704777e-10,0.8189269746646796,0.75
108,7e-09,5.4999999999999996e-08,0.00325,4,0.000774981956262211,2.695607265407656e-10,0.496274217585693,0.27
109,7e-09,5.75e-08,0.00325,4,0.0008470360637659291,3.0345761844429314e-10,0.5018628912071535,0.2833333333333333
110,7e-09,6e-08,0.00325,4,0.0009222925760475898,3.411015695177786e-10,0.4809985096870343,0.22
111,7e-09,6.25e-08,0.00325,4,0.001000751493107194,3.830294814490379e-10,0.603204172876304,0.38333333333333336
112,7e-09,6.5e-08,0.00325,4,0.0010824128149447409,4.298923800584403e-10,0.4008941877794337,0.34
113,7e-09,6.75e-08,0.00325,4,0.0011672765415602312,4.824869215274323e-10,0.10953800298062594,0.11666666666666667
114,7e-09,6.999999999999999e-08,0.00325,4,0.0012553426729536637,5.417979931968741e-10,0.10022354694485842,0.1
115,7e-09,7.25e-08,0.00325,4,0.0013466112091250401,6.090572460476693e-10,0.10022354694485842,0.1
116,7e-09,7.5e-08,0.00325,4,0.0014410821500743592,6.85824966879534e-10,0.10022354694485842,0.1
117,7e-09,7.75e-08,0.00325,4,0.0015387554958016215,7.741069156472882e-10,0.10022354694485842,0.1
118,7e-09,8e-08,0.00325,4,0.0016396312463068266,8.765248788776701e-10,0.10022354694485842,0.1
119,7e-09,8.25e-08,0.00325,4,0.001743709401589975,9.965721363761522e-10,0.10022354694485842,0.1
120,7e-09,8.500000000000001e-08,0.00325,4,0.0018509899616510662,1.1390076196940312e-09,0.10022354694485842,0.1
121,7e-09,8.75e-08,0.00325,4,0.0019614729264901,1.3104853391406586e-09,0.10022354694485842,0.1
122,7e-09,9e-08,0.00325,4,0.0020751582961070773,1.5206010046963864e-09,0.10022354694485842,0.1
123,7e-09,9.25e-08,0.00325,4,0.0021920460705019975,1.7837185062851003e-09,0.10022354694485842,0.1
124,7e-09,9.499999999999999e-08,0.00325,4,0.0023121362496748604,2.1223503103323808e-09,0.10022354694485842,0.1
125,7e-09,9.749999999999999e-08,0.00325,4,0.0024354288336256667,2.5738889589710357e-09,0.10022354694485842,0.1
126,7e-09,1e-07,0.00325,4,0.002561923822354416,3.2053324967801276e-09,0.10022354694485842,0.1
127,7.999999999999999e-09,5e-08,0.00325,4,0.0007319782349584045,2.5025460894822863e-10,0.7350968703427719,0.6466666666666666
128,7.999999999999999e-09,5.25e-08,0.00325,4,0.0008070060040416412,2.843791572458495e-10,0.48248882265275705,0.3333333333333333
129,7.999999999999999e-09,5.4999999999999996e-08,0.00325,4,0.0008856936642996694,3.22495150720737e-10,0.4821162444113264,0.24666666666666667
130,7.999999999999999e-09,5.75e-08,0.00325,4,0.0009680412157324901,3.651988900685635e-10,0.6099105812220567,0.4166666666666667
131,7.999999999999999e-09,6e-08,0.00325,4,0.0010540486583401026,4.1322000986893446e-10,0.5644560357675111,0.5033333333333333
132,7.999999999999999e-09,6.25e-08,0.00325,4,0.0011437159921225074,4.674602209513798e-10,0.19262295081967212,0.18333333333333332
133,7.999999999999999e-09,6.5e-08,0.00325,4,0.0012370432170797038,5.290464664426792e-10,0.10022354694485842,0.1
134,7.999999999999999e-09,6.75e-08,0.00325,4,0.0013340303332116928,5.994051529994287e-10,0.10022354694485842,0.1
135,7.999999999999999e-09,6.999999999999999e-08,0.00325,4,0.0014346773405184729,6.803678870700779e-10,0.10022354694485842,0.1
136,7.999999999999999e-09,7.25e-08,0.00325,4,0.0015389842390000456,7.743254948666463e-10,0.10022354694485842,0.1
137,7.999999999999999e-09,7.5e-08,0.00325,4,0.0016469510286564104,8.84458159199142e-10,0.10022354694485842,0.1
138,7.999999999999999e-09,7.75e-08,0.00325,4,0.0017585777094875673,1.0150894894971969e-09,0.10022354694485842,0.1
139,7.999999999999999e-09,8e-08,0.00325,4,0.001873864281493516,1.1722500562755713e-09,0.10022354694485842,0.1
140,7.999999999999999e-09,8.25e-08,0.00325,4,0.0019928107446742565,1.364610762394122e-09,0.10022354694485842,0.1
141,7.999999999999999e-09,8.500000000000001e-08,0.00325,4,0.0021154170990297897,1.605103985005285e-09,0.10022354694485842,0.1
142,7.999999999999999e-09,8.75e-08,0.00325,4,0.0022416833445601143,1.9139065148807743e-09,0.10022354694485842,0.1
143,7.999999999999999e-09,9e-08,0.00325,4,0.0023716094812652314,2.3243361413483028e-09,0.10022354694485842,0.1
144,7.999999999999999e-09,9.25e-08,0.00325,4,0.00250519550914514,2.8956277803882938e-09,0.10022354694485842,0.1
145,7.999999999999999e-09,9.499999999999999e-08,0.00325,4,0.0026424414281998403,3.744213576745631e-09,0.10022354694485842,0.1
146,7.999999999999999e-09,9.749999999999999e-08,0.00325,4,0.0027833472384293334,5.134722135626346e-09,0.10022354694485842,0.1
147,7.999999999999999e-09,1e-07,0.00325,4,0.002927912939833618,7.825791595702049e-09,0.10022354694485842,0.1
148,9e-09,5e-08,0.00325,4,0.0008234755143282052,2.9215236661996763e-10,0.5011177347242921,0.26666666666666666
149,9e-09,5.25e-08,0.00325,4,0.0009078817545468466,3.337058865241034e-10,0.522354694485842,0.23666666666666666
150,9e-09,5.4999999999999996e-08,0.00325,4,0.0009964053723371283,3.8063056397212975e-10,0.6136363636363636,0.5166666666666667
151,9e-09,5.75e-08,0.00325,4,0.0010890463676990515,4.338547126057553e-10,0.3330849478390462,0.31666666666666665
152,9e-09,6e-08,0.00325,4,0.0011858047406326153,4.945449854241549e-10,0.10022354694485842,0.1
153,9e-09,6.25e-08,0.00325,4,0.0012866804911378208,5.641870725434348e-10,0.10022354694485842,0.1
154,9e-09,6.5e-08,0.00325,4,0.001391673619214667,6.447016759982314e-10,0.10022354694485842,0.1
155,9e-09,6.75e-08,0.00325,4,0.0015007841248631543,7.38615153815919e-10,0.10022354694485842,0.1
156,9e-09,6.999999999999999e-08,0.00325,4,0.001614012008083282,8.49317448734275e-10,0.10022354694485842,0.1
157,9e-09,7.25e-08,0.00325,4,0.0017313572688750516,9.814642285808985e-10,0.10022354694485842,0.1
158,9e-09,7.5e-08,0.00325,4,0.0018528199072384618,1.141626958723382e-09,0.10022354694485842,0.1
159,9e-09,7.75e-08,0.00325,4,0.001978399923173514,1.3393896469314496e-09,0.10022354694485842,0.1
160,9e-09,8e-08,0.00325,4,0.0021080973166802057,1.5892966157752322e-09,0.10022354694485842,0.1
161,9e-09,8.25e-08,0.00325,4,0.002241912087758539,1.914536136452003e-09,0.10022354694485842,0.1
162,9e-09,8.500000000000001e-08,0.00325,4,0.0023798442364085133,2.3544795809526417e-09,0.10022354694485842,0.1
163,9e-09,8.75e-08,0.00325,4,0.002521893762630128,2.9817788688918515e-09,0.10022354694485842,0.1
164,9e-09,9e-08,0.00325,4,0.002668060666423385,3.946947817413043e-09,0.10022354694485842,0.1
165,9e-09,9.25e-08,0.00325,4,0.0028183449477882827,5.620833427247659e-09,0.10022354694485842,0.1
166,9e-09,9.499999999999999e-08,0.00325,4,0.0029727466067248206,9.230482825191598e-09,0.10022354694485842,0.1
167,9e-09,9.749999999999999e-08,0.00325,4,0.0031312656432330005,2.270319114827849e-08,0.10022354694485842,0.1
168,9e-09,1e-07,0.00325,4,0.0032939020573128207,-6.459058317918828e-08,0.10022354694485842,0.1
169,9.999999999999999e-09,5e-08,0.00325,4,0.0009149727936980058,3.3733362422550865e-10,0.5044709388971684,0.23333333333333334
170,9.999999999999999e-09,5.25e-08,0.00325,4,0.0010087575050520517,3.8747289466296875e-10,0.61698956780924,0.42333333333333334
171,9.999999999999999e-09,5.4999999999999996e-08,0.00325,4,0.0011071170803745869,4.447730911349537e-10,0.4906855439642325,0.45666666666666667
172,9.999999999999999e-09,5.75e-08,0.00325,4,0.0012100515196656128,5.106555528427474e-10,0.10171385991058123,0.10666666666666667
173,9.999999999999999e-09,6e-08,0.00325,4,0.0013175608229251284,5.869596348990585e-10,0.10022354694485842,0.1
174,9.999999999999999e-09,6.25e-08,0.00325,4,0.001429644990153134,6.761071208519364e-10,0.10022354694485842,0.1
175,9.999999999999999e-09,6.5e-08,0.00325,4,0.00154630402134963,7.81351020407287e-10,0.10022354694485842,0.1
176,9.999999999999999e-09,6.75e-08,0.00325,4,0.001667537916514616,9.071639877257422e-10,0.10022354694485842,0.1
177,9.999999999999999e-09,6.999999999999999e-08,0.00325,4,0.0017933466756480912,1.0598671811044969e-09,0.10022354694485842,0.1
178,9.999999999999999e-09,7.25e-08,0.00325,4,0.0019237302987500573,1.248693162307302e-09,0.10022354694485842,0.1
179,9.999999999999999e-09,7.5e-08,0.00325,4,0.002058688785820513,1.487677742626175e-09,0.10022354694485842,0.1
180,9.999999999999999e-09,7.75e-08,0.00325,4,0.002198222136859459,1.7992476650208685e-09,0.10022354694485842,0.1
181,9.999999999999999e-09,8e-08,0.00325,4,0.002342330351866895,2.221589067096201e-09,0.10022354694485842,0.1
182,9.999999999999999e-09,8.25e-08,0.00325,4,0.0024910134308428217,2.82543535337001e-09,0.10022354694485842,0.1
183,9.999999999999999e-09,8.500000000000001e-08,0.00325,4,0.0026442713737872374,3.75812586870063e-09,0.10022354694485842,0.1
184,9.999999999999999e-09,8.75e-08,0.00325,4,0.002802104180700143,5.385805506417365e-09,0.10022354694485842,0.1
185,9.999999999999999e-09,9e-08,0.00325,4,0.002964511851581539,8.939402739760477e-09,0.10022354694485842,0.1
186,9.999999999999999e-09,9.25e-08,0.00325,4,0.0031314943864314258,2.274867524977331e-08,0.10022354694485842,0.1
187,9.999999999999999e-09,9.499999999999999e-08,0.00325,4,0.0033030517852498014,-5.359925784049951e-08,0.10022354694485842,0.1
188,9.999999999999999e-09,9.749999999999999e-08,0.00325,4,0.0034791840480366673,-1.3068821134230415e-08,0.10022354694485842,0.1
189,9.999999999999999e-09,1e-07,0.00325,4,0.003659891174792023,-7.686754325136986e-09,0.10022354694485842,0.1
190,1.0999999999999998e-08,5e-08,0.00325,4,0.0010064700730678061,3.8620011205667524e-10,0.6315201192250373,0.4266666666666667
191,1.0999999999999998e-08,5.25e-08,0.00325,4,0.0011096332555572566,4.463079943450331e-10,0.4247391952309985,0.39666666666666667
192,1.0999999999999998e-08,5.4999999999999996e-08,0.00325,4,0.0012178287884120455,5.15904526220045e-10,0.10022354694485842,0.1
193,1.0999999999999998e-08,5.75e-08,0.00325,4,0.001331056671632174,5.971422417514055e-10,0.10022354694485842,0.1
194,1.0999999999999998e-08,6e-08,0.00325,4,0.001449316905217641,6.928982544679005e-10,0.10022354694485842,0.1
195,1.0999999999999998e-08,6.25e-08,0.00325,4,0.0015726094891684473,8.071051280887527e-10,0.10022354694485842,0.1
196,1.0999999999999998e-08,6.5e-08,0.00325,4,0.0017009344234845927,9.452815121064173e-10,0.10022354694485842,0.1
197,1.0999999999999998e-08,6.75e-08,0.00325,4,0.0018342917081660773,1.1154189634940498e-09,0.10022354694485842,0.1
198,1.0999999999999998e-08,6.999999999999999e-08,0.00325,4,0.0019726813432129,1.3295389908981384e-09,0.10022354694485842,0.1
199,1.0999999999999998e-08,7.25e-08,0.00325,4,0.0021161033286250627,1.6065963892898612e-09,0.10022354694485842,0.1
200,1.0999999999999998e-08,7.5e-08,0.00325,4,0.002264557664402564,1.978315549515588e-09,0.10022354694485842,0.1
201,1.0999999999999998e-08,7.75e-08,0.00325,4,0.002418044350545405,2.5021162512431396e-09,0.10022354694485842,0.1
202,1.0999999999999998e-08,8e-08,0.00325,4,0.0025765633870535845,3.293726270399276e-09,0.10022354694485842,0.1
203,1.0999999999999998e-08,8.25e-08,0.00325,4,0.002740114773927103,4.626363175730504e-09,0.10022354694485842,0.1
204,1.0999999999999998e-08,8.500000000000001e-08,0.00325,4,0.0029086985111659606,7.336753408534235e-09,0.10022354694485842,0.1
205,1.0999999999999998e-08,8.75e-08,0.00325,4,0.0030823145987701568,1.582432178003392e-08,0.10022354694485842,0.1
206,1.0999999999999998e-08,9e-08,0.00325,4,0.003260963036739692,-2.5606982412010603e-07,0.10022354694485842,0.1
207,1.0999999999999998e-08,9.25e-08,0.00325,4,0.0034446438250745675,-1.5235162425754946e-08,0.10022354694485842,0.1
208,1.0999999999999998e-08,9.499999999999999e-08,0.00325,4,0.00363335696377478,-8.159209936749283e-09,0.10022354694485842,0.1
209,1.0999999999999998e-08,9.749999999999999e-08,0.00325,4,0.003827102452840333,-5.709006862569383e-09,0.10022354694485842,0.1
210,1.0999999999999998e-08,1e-07,0.00325,4,0.0040258802922712245,-4.466933973267266e-09,0.10022354694485842,0.1
211,1.1999999999999998e-08,5e-08,0.00325,4,0.001097967352437607,4.392218813553176e-10,0.20119225037257824,0.17666666666666667
212,1.1999999999999998e-08,5.25e-08,0.00325,4,0.0012105090060624618,5.109632078242352e-10,0.10134128166915052,0.10333333333333333
213,1.1999999999999998e-08,5.4999999999999996e-08,0.00325,4,0.0013285404964495041,5.952329414224631e-10,0.10022354694485842,0.1
214,1.1999999999999998e-08,5.75e-08,0.00325,4,0.0014520618235987352,6.952704154139209e-10,0.10022354694485842,0.1
215,1.1999999999999998e-08,6e-08,0.00325,4,0.0015810729875101537,8.155638577495219e-10,0.10022354694485842,0.1
216,1.1999999999999998e-08,6.25e-08,0.00325,4,0.0017155739881837611,9.62513650179197e-10,0.10022354694485842,0.1
217,1.1999999999999998e-08,6.5e-08,0.00325,4,0.0018555648256195557,1.145568857561595e-09,0.10022354694485842,0.1
218,1.1999999999999998e-08,6.75e-08,0.00325,4,0.002001045499817539,1.3792841425717259e-09,0.10022354694485842,0.1
219,1.1999999999999998e-08,6.999999999999999e-08,0.00325,4,0.002152016010777709,1.687302257098532e-09,0.10022354694485842,0.1
220,1.1999999999999998e-08,7.25e-08,0.00325,4,0.0023084763585000685,2.1107538899664757e-09,0.10022354694485842,0.1
221,1.1999999999999998e-08,7.5e-08,0.00325,4,0.0024704265429846156,2.728087512873048e-09,0.10022354694485842,0.1
222,1.1999999999999998e-08,7.75e-08,0.00325,4,0.002637866564231351,3.7097967608973634e-09,0.10022354694485842,0.1
223,1.1999999999999998e-08,8e-08,0.00325,4,0.002810796422240274,5.5094331711406195e-09,0.10022354694485842,0.1
224,1.1999999999999998e-08,8.25e-08,0.00325,4,0.0029892161170113852,9.867791493801758e-09,0.10022354694485842,0.1
225,1.1999999999999998e-08,8.500000000000001e-08,0.00325,4,0.0031731256485446847,3.553441755000763e-08,0.10022354694485842,0.1
226,1.1999999999999998e-08,8.75e-08,0.00325,4,0.003362525016840171,-2.5725263636044764e-08,0.10022354694485842,0.1
227,1.1999999999999998e-08,9e-08,0.00325,4,0.0035574142218978465,-9.962168387860168e-09,0.10022354694485842,0.1
228,1.1999999999999998e-08,9.25e-08,0.00325,4,0.0037577932637177097,-6.3707321328593505e-09,0.10022354694485842,0.1
