Model Number,L,R,I_DC_Vortex,rango_I_in,I_th,T_relax,Accuracy_Train,Accuracy_Test
19,2e-09,9.499999999999999e-08,0.00225,4,0.0006606103570499602,3.578148793300412e-10,0.8390461997019374,0.7766666666666666
20,2e-09,9.749999999999999e-08,0.00225,4,0.0006958368096073336,3.854376875125112e-10,0.7678837555886736,0.6533333333333333
21,2e-09,1e-07,0.00225,4,0.0007319782349584048,4.151103539127099e-10,0.761177347242921,0.68
22,3e-09,5e-08,0.00225,4,0.00027449183810940173,1.196173023268892e-10,0.9318181818181818,0.9033333333333333
23,3e-09,5.25e-08,0.00225,4,0.00030262725151561555,1.3378343481005627e-10,0.9307004470938898,0.8933333333333333
24,3e-09,5.4999999999999996e-08,0.00225,4,0.0003321351241123761,1.4908714457700966e-10,0.9321907600596125,0.8866666666666667
25,3e-09,5.75e-08,0.00225,4,0.00036301545589968384,1.6561519100717648e-10,0.9221311475409836,0.89
26,3e-09,6e-08,0.00225,4,0.00039526824687753854,1.8346541896384064e-10,0.9165424739195231,0.8733333333333333
27,3e-09,6.25e-08,0.00225,4,0.0004288934970459403,2.0274843606997061e-10,0.9139344262295082,0.89
28,3e-09,6.5e-08,0.00225,4,0.000463891206404889,2.2358961494772546e-10,0.9046199701937406,0.8766666666666667
29,3e-09,6.75e-08,0.00225,4,0.0005002613749543848,2.4613149533267513e-10,0.9061102831594635,0.8833333333333333
30,3e-09,6.999999999999999e-08,0.00225,4,0.0005380040026944274,2.705366814800659e-10,0.8982861400894188,0.87
31,3e-09,7.25e-08,0.00225,4,0.0005771190896250172,2.969913573145376e-10,0.8770491803278688,0.8333333333333334
32,3e-09,7.5e-08,0.00225,4,0.000617606635746154,3.2570957773144683e-10,0.8777943368107303,0.8566666666666667
33,3e-09,7.75e-08,0.00225,4,0.0006594666410578378,3.5693854273541305e-10,0.827123695976155,0.7533333333333333
34,3e-09,8e-08,0.00225,4,0.0007026991055600687,3.90965126577553e-10,0.8215350223546944,0.74
35,3e-09,8.25e-08,0.00225,4,0.0007473040292528465,4.281240238163655e-10,0.5774962742175856,0.45
36,3e-09,8.500000000000001e-08,0.00225,4,0.0007932814121361713,4.688079987200943e-10,0.5130402384500745,0.31666666666666665
37,3e-09,8.75e-08,0.00225,4,0.0008406312542100429,5.134808992520395e-10,0.5238450074515648,0.2966666666666667
38,3e-09,9e-08,0.00225,4,0.0008893535554744618,5.626943457080923e-10,0.5264530551415797,0.2833333333333333
39,3e-09,9.25e-08,0.00225,4,0.0009394483159294276,6.171093634338753e-10,0.5208643815201193,0.27666666666666667
40,3e-09,9.499999999999999e-08,0.00225,4,0.0009909155355749403,6.775247563239652e-10,0.6229508196721312,0.4766666666666667
41,3e-09,9.749999999999999e-08,0.00225,4,0.001043755214411,7.449148049533485e-10,0.5912816691505216,0.5033333333333333
42,3e-09,1e-07,0.00225,4,0.001097967352437607,8.204800707691987e-10,0.26937406855439644,0.22666666666666666
43,3.9999999999999994e-09,5e-08,0.00225,4,0.00036598911747920225,1.6723538010844178e-10,0.9195230998509687,0.8733333333333333
44,3.9999999999999994e-09,5.25e-08,0.00225,4,0.0004035030020208206,1.881228549214089e-10,0.9239940387481371,0.88
45,3.9999999999999994e-09,5.4999999999999996e-08,0.00225,4,0.0004428468321498347,2.109609029401569e-10,0.9113263785394933,0.86
46,3.9999999999999994e-09,5.75e-08,0.00225,4,0.00048402060786624507,2.35950889038909e-10,0.9049925484351714,0.85
47,3.9999999999999994e-09,6e-08,0.00225,4,0.0005270243291700513,2.6332671158244137e-10,0.9031296572280179,0.8566666666666667
48,3.9999999999999994e-09,6.25e-08,0.00225,4,0.0005718579960612537,2.9336134409299646e-10,0.8785394932935916,0.8533333333333334
49,3.9999999999999994e-09,6.5e-08,0.00225,4,0.0006185216085398519,3.2637504691456383e-10,0.8774217585692996,0.8466666666666667
50,3.9999999999999994e-09,6.75e-08,0.00225,4,0.0006670151666058464,3.6274576579520353e-10,0.8125931445603577,0.7433333333333333
51,3.9999999999999994e-09,6.999999999999999e-08,0.00225,4,0.0007173386702592364,4.0292242591870757e-10,0.7939642324888226,0.7166666666666667
52,3.9999999999999994e-09,7.25e-08,0.00225,4,0.0007694921195000228,4.474421052772444e-10,0.4947839046199702,0.32
53,3.9999999999999994e-09,7.5e-08,0.00225,4,0.0008234755143282052,4.969524731406657e-10,0.5055886736214605,0.31
54,3.9999999999999994e-09,7.75e-08,0.00225,4,0.0008792888547437837,5.522414757990528e-10,0.5171385991058122,0.21666666666666667
55,3.9999999999999994e-09,8e-08,0.00225,4,0.000936932140746758,6.142771533450991e-10,0.5160208643815202,0.2633333333333333
56,3.9999999999999994e-09,8.25e-08,0.00225,4,0.0009964053723371283,6.842618619793295e-10,0.603204172876304,0.4866666666666667
57,3.9999999999999994e-09,8.500000000000001e-08,0.00225,4,0.0010577085495148948,7.637073699241847e-10,0.5529061102831595,0.4766666666666667
58,3.9999999999999994e-09,8.75e-08,0.00225,4,0.0011208416722800572,8.545408418525302e-10,0.32078986587183306,0.2866666666666667
59,3.9999999999999994e-09,9e-08,0.00225,4,0.0011858047406326157,9.59257622575104e-10,0.10022354694485842,0.1
60,3.9999999999999994e-09,9.25e-08,0.00225,4,0.00125259775457257,1.081146841489745e-09,0.10022354694485842,0.1
61,3.9999999999999994e-09,9.499999999999999e-08,0.00225,4,0.0013212207140999202,1.2246338219084024e-09,0.10022354694485842,0.1
62,3.9999999999999994e-09,9.749999999999999e-08,0.00225,4,0.0013916736192146667,1.3958165088061848e-09,0.10022354694485842,0.1
63,3.9999999999999994e-09,1e-07,0.00225,4,0.001463956469916809,1.6033375456113004e-09,0.10022354694485842,0.1
64,5e-09,5e-08,0.00225,4,0.0004574863968490029,2.1971470363805757e-10,0.9072280178837556,0.8833333333333333
65,5e-09,5.25e-08,0.00225,4,0.0005043787525260259,2.48742594768423e-10,0.9049925484351714,0.87
66,5e-09,5.4999999999999996e-08,0.00225,4,0.0005535585401872934,2.80910565639947e-10,0.8926974664679582,0.85
67,5e-09,5.75e-08,0.00225,4,0.0006050257598328064,3.166344473850243e-10,0.8815201192250373,0.85
68,5e-09,6e-08,0.00225,4,0.0006587804114625642,3.5641334546511526e-10,0.8472429210134128,0.7933333333333333
69,5e-09,6.25e-08,0.00225,4,0.000714822495076567,4.008510353652384e-10,0.7842771982116244,0.7166666666666667
70,5e-09,6.5e-08,0.00225,4,0.000773152010674815,4.506843632534297e-10,0.4996274217585693,0.33
71,5e-09,6.75e-08,0.00225,4,0.000833768958257308,5.068214760753019e-10,0.5245901639344263,0.30333333333333334
72,5e-09,6.999999999999999e-08,0.00225,4,0.0008966733378240456,5.703940873539906e-10,0.4914307004470939,0.26666666666666666
73,5e-09,7.25e-08,0.00225,4,0.0009618651493750286,6.428301767173875e-10,0.5987332339791356,0.4033333333333333
74,5e-09,7.5e-08,0.00225,4,0.0010293443929102566,7.259570871513995e-10,0.6087928464977646,0.49333333333333335
75,5e-09,7.75e-08,0.00225,4,0.0010991110684297296,8.221509532610843e-10,0.2708643815201192,0.22666666666666666
76,5e-09,8e-08,0.00225,4,0.0011711651759334476,9.34558711789956e-10,0.10171385991058123,0.10666666666666667
77,5e-09,8.25e-08,0.00225,4,0.0012455067154214109,1.0674374424162338e-09,0.10022354694485842,0.1
78,5e-09,8.500000000000001e-08,0.00225,4,0.0013221356868936187,1.226690361633557e-09,0.10022354694485842,0.1
79,5e-09,8.75e-08,0.00225,4,0.0014010520903500715,1.4207466338430666e-09,0.10022354694485842,0.1
80,5e-09,9e-08,0.00225,4,0.0014822559257907696,1.662073093022416e-09,0.10022354694485842,0.1
81,5e-09,9.25e-08,0.00225,4,0.0015657471932157129,1.9699193716252367e-09,0.10022354694485842,0.1
82,5e-09,9.499999999999999e-08,0.00225,4,0.0016515258926249007,2.3756552551409844e-09,0.10022354694485842,0.1
83,5e-09,9.749999999999999e-08,0.00225,4,0.0017395920240183336,2.934089465245411e-09,0.10022354694485842,0.1
84,5e-09,1e-07,0.00225,4,0.0018299455873960115,3.7503864572403115e-09,0.10022354694485842,0.1
85,5.999999999999999e-09,5e-08,0.00225,4,0.0005489836762188035,2.778397288096819e-10,0.8953055141579732,0.8466666666666667
86,5.999999999999999e-09,5.25e-08,0.00225,4,0.0006052545030312309,3.1679821057772757e-10,0.8826378539493294,0.8466666666666667
87,5.999999999999999e-09,5.4999999999999996e-08,0.00225,4,0.0006642702482247521,3.6062765135172003e-10,0.8342026825633383,0.76
88,5.999999999999999e-09,5.75e-08,0.00225,4,0.0007260309117993676,4.1013076724246643e-10,0.761177347242921,0.68
89,5.999999999999999e-09,6e-08,0.00225,4,0.0007905364937550769,4.663071556035828e-10,0.5346497764530551,0.32666666666666666
90,5.999999999999999e-09,6.25e-08,0.00225,4,0.0008577869940918806,5.304166730577956e-10,0.47093889716840537,0.22666666666666666
91,5.999999999999999e-09,6.5e-08,0.00225,4,0.0009277824128097778,6.040690749898844e-10,0.5264530551415797,0.25333333333333335
92,5.999999999999999e-09,6.75e-08,0.00225,4,0.0010005227499087694,6.893535423592084e-10,0.6259314456035767,0.38666666666666666
93,5.999999999999999e-09,6.999999999999999e-08,0.00225,4,0.0010760080053888546,7.890304498568824e-10,0.48062593144560356,0.42
94,5.999999999999999e-09,7.25e-08,0.00225,4,0.0011542381792500342,9.068232946057608e-10,0.13412816691505217,0.13666666666666666
95,5.999999999999999e-09,7.5e-08,0.00225,4,0.0012352132714923078,1.0478776247785854e-09,0.10022354694485842,0.1
96,5.999999999999999e-09,7.75e-08,0.00225,4,0.0013189332821156754,1.219510156270908e-09,0.10022354694485842,0.1
97,5.999999999999999e-09,8e-08,0.00225,4,0.001405398211120137,1.4324873520586773e-09,0.10022354694485842,0.1
98,5.999999999999999e-09,8.25e-08,0.00225,4,0.0014946080585056926,1.7033283259449726e-09,0.10022354694485842,0.1
99,5.999999999999999e-09,8.500000000000001e-08,0.00225,4,0.0015865628242723424,2.0587369862889442e-09,0.10022354694485842,0.1
100,5.999999999999999e-09,8.75e-08,0.00225,4,0.0016812625084200855,2.544878583458955e-09,0.10022354694485842,0.1
101,5.999999999999999e-09,9e-08,0.00225,4,0.0017787071109489233,3.2490541598617856e-09,0.10022354694485842,0.1
102,5.999999999999999e-09,9.25e-08,0.00225,4,0.0018788966318588549,4.35864389781762e-09,0.10022354694485842,0.1
103,5.999999999999999e-09,9.499999999999999e-08,0.00225,4,0.00198183107114988,6.36211583950992e-09,0.10022354694485842,0.1
104,5.999999999999999e-09,9.749999999999999e-08,0.00225,4,0.002087510428822,1.1059781777609628e-08,0.10022354694485842,0.1
105,5.999999999999999e-09,1e-07,0.00225,4,0.002195934704875214,3.496586214941751e-08,0.10022354694485842,0.1
106,7e-09,5e-08,0.00225,4,0.000640480955588604,3.4257328922662817e-10,0.8535767511177347,0.81
107,7e-09,5.25e-08,0.00225,4,0.0007061302535364361,3.9374727265940474e-10,0.8107302533532041,0.7333333333333333
108,7e-09,5.4999999999999996e-08,0.00225,4,0.000774981956262211,4.523115258853497e-10,0.5096870342771982,0.2833333333333333
109,7e-09,5.75e-08,0.00225,4,0.0008470360637659291,5.197551372948876e-10,0.48174366616989567,0.27
110,7e-09,6e-08,0.00225,4,0.0009222925760475898,5.980117617515196e-10,0.5149031296572281,0.23
111,7e-09,6.25e-08,0.00225,4,0.001000751493107194,6.896373975967449e-10,0.6277943368107303,0.47333333333333333
112,7e-09,6.5e-08,0.00225,4,0.0010824128149447409,7.980810562968615e-10,0.4049925484351714,0.3466666666666667
113,7e-09,6.75e-08,0.00225,4,0.0011672765415602312,9.281103332735009e-10,0.10543964232488823,0.11333333333333333
114,7e-09,6.999999999999999e-08,0.00225,4,0.0012553426729536637,1.0865061841129953e-09,0.10022354694485842,0.1
115,7e-09,7.25e-08,0.00225,4,0.0013466112091250401,1.2832489696994305e-09,0.10022354694485842,0.1
116,7e-09,7.5e-08,0.00225,4,0.0014410821500743592,1.533655147586485e-09,0.10022354694485842,0.1
117,7e-09,7.75e-08,0.00225,4,0.0015387554958016215,1.8624906023792655e-09,0.10022354694485842,0.1
118,7e-09,8e-08,0.00225,4,0.0016396312463068266,2.3125827923505658e-09,0.10022354694485842,0.1
119,7e-09,8.25e-08,0.00225,4,0.001743709401589975,2.964951836702067e-09,0.10022354694485842,0.1
120,7e-09,8.500000000000001e-08,0.00225,4,0.0018509899616510662,3.993591490333321e-09,0.10022354694485842,0.1
121,7e-09,8.75e-08,0.00225,4,0.0019614729264901,5.8524692964821604e-09,0.10022354694485842,0.1
122,7e-09,9e-08,0.00225,4,0.0020751582961070773,1.0217616481207877e-08,0.10022354694485842,0.1
123,7e-09,9.25e-08,0.00225,4,0.0021920460705019975,3.256193357704383e-08,0.10022354694485842,0.1
124,7e-09,9.499999999999999e-08,0.00225,4,0.0023121362496748604,-3.203404505369374e-08,0.10022354694485842,0.1
125,7e-09,9.749999999999999e-08,0.00225,4,0.0024354288336256667,-1.1306848511270822e-08,0.10022354694485842,0.1
126,7e-09,1e-07,0.00225,4,0.002561923822354416,-7.070678077167452e-09,0.10022354694485842,0.1
127,7.999999999999999e-09,5e-08,0.00225,4,0.0007319782349584045,4.151103539127096e-10,0.7470193740685543,0.6733333333333333
128,7.999999999999999e-09,5.25e-08,0.00225,4,0.0008070060040416412,4.814549302860418e-10,0.5029806259314457,0.2833333333333333
129,7.999999999999999e-09,5.4999999999999996e-08,0.00225,4,0.0008856936642996694,5.588754579009369e-10,0.5126676602086438,0.24666666666666667
130,7.999999999999999e-09,5.75e-08,0.00225,4,0.0009680412157324901,6.500745776104466e-10,0.6300298062593145,0.4633333333333333
131,7.999999999999999e-09,6e-08,0.00225,4,0.0010540486583401026,7.587357474033846e-10,0.5521609538002981,0.46
132,7.999999999999999e-09,6.25e-08,0.00225,4,0.0011437159921225074,8.900101426918606e-10,0.18964232488822652,0.16333333333333333
133,7.999999999999999e-09,6.5e-08,0.00225,4,0.0012370432170797038,1.051325872003762e-09,0.10022354694485842,0.1
134,7.999999999999999e-09,6.75e-08,0.00225,4,0.0013340303332116928,1.2537992609409522e-09,0.10022354694485842,0.1
135,7.999999999999999e-09,6.999999999999999e-08,0.00225,4,0.0014346773405184729,1.5148447400778573e-09,0.10022354694485842,0.1
136,7.999999999999999e-09,7.25e-08,0.00225,4,0.0015389842390000456,1.8633667473104112e-09,0.10022354694485842,0.1
137,7.999999999999999e-09,7.5e-08,0.00225,4,0.0016469510286564104,2.3511021652880246e-09,0.10022354694485842,0.1
138,7.999999999999999e-09,7.75e-08,0.00225,4,0.0017585777094875673,3.0807049674575242e-09,0.10022354694485842,0.1
139,7.999999999999999e-09,8e-08,0.00225,4,0.001873864281493516,4.288811442495965e-09,0.10022354694485842,0.1
140,7.999999999999999e-09,8.25e-08,0.00225,4,0.0019928107446742565,6.670473018053962e-09,0.10022354694485842,0.1
141,7.999999999999999e-09,8.500000000000001e-08,0.00225,4,0.0021154170990297897,1.3531611538595422e-08,0.10022354694485842,0.1
142,7.999999999999999e-09,8.75e-08,0.00225,4,0.0022416833445601143,2.3204325703504198e-07,0.10022354694485842,0.1
143,7.999999999999999e-09,9e-08,0.00225,4,0.0023716094812652314,-1.6788780016748784e-08,0.10022354694485842,0.1
144,7.999999999999999e-09,9.25e-08,0.00225,4,0.00250519550914514,-8.451075733667007e-09,0.10022354694485842,0.1
145,7.999999999999999e-09,9.499999999999999e-08,0.00225,4,0.0026424414281998403,-5.796607824095332e-09,0.10022354694485842,0.1
146,7.999999999999999e-09,9.749999999999999e-08,0.00225,4,0.0027833472384293334,-4.49263086379614e-09,0.10022354694485842,0.1
147,7.999999999999999e-09,1e-07,0.00225,4,0.002927912939833618,-3.718156212142941e-09,0.10022354694485842,0.1
148,9e-09,5e-08,0.00225,4,0.0008234755143282052,4.969524731406657e-10,0.5230998509687034,0.31
149,9e-09,5.25e-08,0.00225,4,0.0009078817545468466,5.823470831210774e-10,0.5003725782414307,0.22666666666666666
150,9e-09,5.4999999999999996e-08,0.00225,4,0.0009964053723371283,6.842618619793295e-10,0.6076751117734724,0.5366666666666666
151,9e-09,5.75e-08,0.00225,4,0.0010890463676990515,8.075601738186018e-10,0.35357675111773473,0.32
152,9e-09,6e-08,0.00225,4,0.0011858047406326153,9.592576225751034e-10,0.10022354694485842,0.1
153,9e-09,6.25e-08,0.00225,4,0.0012866804911378208,1.1498567982711135e-09,0.10022354694485842,0.1
154,9e-09,6.5e-08,0.00225,4,0.001391673619214667,1.3958165088061852e-09,0.10022354694485842,0.1
155,9e-09,6.75e-08,0.00225,4,0.0015007841248631543,1.7244660658524664e-09,0.10022354694485842,0.1
156,9e-09,6.999999999999999e-08,0.00225,4,0.001614012008083282,2.1847474561069495e-09,0.10022354694485842,0.1
157,9e-09,7.25e-08,0.00225,4,0.0017313572688750516,2.8738347751652104e-09,0.10022354694485842,0.1
158,9e-09,7.5e-08,0.00225,4,0.0018528199072384618,4.0159577208363785e-09,0.10022354694485842,0.1
159,9e-09,7.75e-08,0.00225,4,0.001978399923173514,6.270867069845177e-09,0.10022354694485842,0.1
160,9e-09,8e-08,0.00225,4,0.0021080973166802057,1.2789201921255395e-08,0.10022354694485842,0.1
161,9e-09,8.25e-08,0.00225,4,0.002241912087758539,2.3863027677438966e-07,0.10022354694485842,0.1
162,9e-09,8.500000000000001e-08,0.00225,4,0.0023798442364085133,-1.5778628565218924e-08,0.10022354694485842,0.1
163,9e-09,8.75e-08,0.00225,4,0.002521893762630128,-7.984926803382528e-09,0.10022354694485842,0.1
164,9e-09,9e-08,0.00225,4,0.002668060666423385,-5.49414084366617e-09,0.10022354694485842,0.1
165,9e-09,9.25e-08,0.00225,4,0.0028183449477882827,-4.268993955086183e-09,0.10022354694485842,0.1
166,9e-09,9.499999999999999e-08,0.00225,4,0.0029727466067248206,-3.540912763948847e-09,0.10022354694485842,0.1
167,9e-09,9.749999999999999e-08,0.00225,4,0.0031312656432330005,-3.0588379545353047e-09,0.10022354694485842,0.1
168,9e-09,1e-07,0.00225,4,0.0032939020573128207,-2.7164037705804714e-09,0.10022354694485842,0.1
169,9.999999999999999e-09,5e-08,0.00225,4,0.0009149727936980058,5.900128375277737e-10,0.5003725782414307,0.24333333333333335
170,9.999999999999999e-09,5.25e-08,0.00225,4,0.0010087575050520517,6.99638242079001e-10,0.6203427719821163,0.49
171,9.999999999999999e-09,5.4999999999999996e-08,0.00225,4,0.0011071170803745869,8.339407683286341e-10,0.4936661698956781,0.42333333333333334
172,9.999999999999999e-09,5.75e-08,0.00225,4,0.0012100515196656128,1.0016948326718313e-09,0.10283159463487332,0.10666666666666667
173,9.999999999999999e-09,6e-08,0.00225,4,0.0013175608229251284,1.216448023343217e-09,0.10022354694485842,0.1
174,9.999999999999999e-09,6.25e-08,0.00225,4,0.001429644990153134,1.5002711873067071e-09,0.10022354694485842,0.1
175,9.999999999999999e-09,6.5e-08,0.00225,4,0.00154630402134963,1.8917041332755074e-09,0.10022354694485842,0.1
176,9.999999999999999e-09,6.75e-08,0.00225,4,0.001667537916514616,2.4646284363940232e-09,0.10022354694485842,0.1
177,9.999999999999999e-09,6.999999999999999e-08,0.00225,4,0.0017933466756480912,3.380812030479416e-09,0.10022354694485842,0.1
178,9.999999999999999e-09,7.25e-08,0.00225,4,0.0019237302987500573,5.075874042185345e-09,0.10022354694485842,0.1
179,9.999999999999999e-09,7.5e-08,0.00225,4,0.002058688785820513,9.263895927256204e-09,0.10022354694485842,0.1
180,9.999999999999999e-09,7.75e-08,0.00225,4,0.002198222136859459,3.654860879908657e-08,0.10022354694485842,0.1
181,9.999999999999999e-09,8e-08,0.00225,4,0.002342330351866895,-2.1839719291165817e-08,0.10022354694485842,0.1
182,9.999999999999999e-09,8.25e-08,0.00225,4,0.0024910134308428217,-8.89770946677336e-09,0.10022354694485842,0.1
183,9.999999999999999e-09,8.500000000000001e-08,0.00225,4,0.0026442713737872374,-5.773699464194689e-09,0.10022354694485842,0.1
184,9.999999999999999e-09,8.75e-08,0.00225,4,0.002802104180700143,-4.369247425055518e-09,0.10022354694485842,0.1
185,9.999999999999999e-09,9e-08,0.00225,4,0.002964511851581539,-3.5718001464806915e-09,0.10022354694485842,0.1
186,9.999999999999999e-09,9.25e-08,0.00225,4,0.0031314943864314258,-3.0582675963034408e-09,0.10022354694485842,0.1
187,9.999999999999999e-09,9.499999999999999e-08,0.00225,4,0.0033030517852498014,-2.700281559114773e-09,0.10022354694485842,0.1
188,9.999999999999999e-09,9.749999999999999e-08,0.00225,4,0.0034791840480366673,-2.436710218778182e-09,0.10022354694485842,0.1
189,9.999999999999999e-09,1e-07,0.00225,4,0.003659891174792023,-2.2347347206658255e-09,0.10022354694485842,0.1
190,1.0999999999999998e-08,5e-08,0.00225,4,0.0010064700730678061,6.967677177832511e-10,0.6471684053651267,0.5266666666666666
191,1.0999999999999998e-08,5.25e-08,0.00225,4,0.0011096332555572566,8.376803283068835e-10,0.470193740685544,0.4166666666666667
192,1.0999999999999998e-08,5.4999999999999996e-08,0.00225,4,0.0012178287884120455,1.015729090621862e-09,0.10022354694485842,0.1
193,1.0999999999999998e-08,5.75e-08,0.00225,4,0.001331056671632174,1.2469562436790494e-09,0.10022354694485842,0.1
194,1.0999999999999998e-08,6e-08,0.00225,4,0.001449316905217641,1.5582821485243172e-09,0.10022354694485842,0.1
195,1.0999999999999998e-08,6.25e-08,0.00225,4,0.0015726094891684473,1.998596764276518e-09,0.10022354694485842,0.1
196,1.0999999999999998e-08,6.5e-08,0.00225,4,0.0017009344234845927,2.666900117493331e-09,0.10022354694485842,0.1
197,1.0999999999999998e-08,6.75e-08,0.00225,4,0.0018342917081660773,3.798596050420344e-09,0.10022354694485842,0.1
198,1.0999999999999998e-08,6.999999999999999e-08,0.00225,4,0.0019726813432129,6.123803489008833e-09,0.10022354694485842,0.1
199,1.0999999999999998e-08,7.25e-08,0.00225,4,0.0021161033286250627,1.3605374049647642e-08,0.10022354694485842,0.1
200,1.0999999999999998e-08,7.5e-08,0.00225,4,0.002264557664402564,-1.3391680435495916e-07,0.10022354694485842,0.1
201,1.0999999999999998e-08,7.75e-08,0.00225,4,0.002418044350545405,-1.2387502132964752e-08,0.10022354694485842,0.1
202,1.0999999999999998e-08,8e-08,0.00225,4,0.0025765633870535845,-6.7922980696741555e-09,0.10022354694485842,0.1
203,1.0999999999999998e-08,8.25e-08,0.00225,4,0.002740114773927103,-4.8129833239908064e-09,0.10022354694485842,0.1
204,1.0999999999999998e-08,8.500000000000001e-08,0.00225,4,0.0029086985111659606,-3.801503751858404e-09,0.10022354694485842,0.1
205,1.0999999999999998e-08,8.75e-08,0.00225,4,0.0030823145987701568,-3.1881066976309277e-09,0.10022354694485842,0.1
206,1.0999999999999998e-08,9e-08,0.00225,4,0.003260963036739692,-2.7768600707783186e-09,0.10022354694485842,0.1
207,1.0999999999999998e-08,9.25e-08,0.00225,4,0.0034446438250745675,-2.482271475346367e-09,0.10022354694485842,0.1
208,1.0999999999999998e-08,9.499999999999999e-08,0.00225,4,0.00363335696377478,-2.2610866392851456e-09,0.10022354694485842,0.1
209,1.0999999999999998e-08,9.749999999999999e-08,0.00225,4,0.003827102452840333,-2.0890728168848025e-09,0.10022354694485842,0.1
210,1.0999999999999998e-08,1e-07,0.00225,4,0.0040258802922712245,-1.9515989066483478e-09,0.10022354694485842,0.1
211,1.1999999999999998e-08,5e-08,0.00225,4,0.001097967352437607,8.204800707691987e-10,0.29098360655737704,0.25666666666666665
212,1.1999999999999998e-08,5.25e-08,0.00225,4,0.0012105090060624618,1.0025145640209187e-09,0.10096870342771982,0.10666666666666667
213,1.1999999999999998e-08,5.4999999999999996e-08,0.00225,4,0.0013285404964495041,1.2412004952096432e-09,0.10022354694485842,0.1
214,1.1999999999999998e-08,5.75e-08,0.00225,4,0.0014520618235987352,1.5666041051361247e-09,0.10022354694485842,0.1
215,1.1999999999999998e-08,6e-08,0.00225,4,0.0015810729875101537,2.0347758831599947e-09,0.10022354694485842,0.1
216,1.1999999999999998e-08,6.25e-08,0.00225,4,0.0017155739881837611,2.7635368580655594e-09,0.10022354694485842,0.1
217,1.1999999999999998e-08,6.5e-08,0.00225,4,0.0018555648256195557,4.049896189323999e-09,0.10022354694485842,0.1
218,1.1999999999999998e-08,6.75e-08,0.00225,4,0.002001045499817539,6.9195902690359415e-09,0.10022354694485842,0.1
219,1.1999999999999998e-08,6.999999999999999e-08,0.00225,4,0.002152016010777709,1.8907485579810997e-08,0.10022354694485842,0.1
220,1.1999999999999998e-08,7.25e-08,0.00225,4,0.0023084763585000685,-3.398509653758702e-08,0.10022354694485842,0.1
221,1.1999999999999998e-08,7.5e-08,0.00225,4,0.0024704265429846156,-9.648314511739075e-09,0.10022354694485842,0.1
222,1.1999999999999998e-08,7.75e-08,0.00225,4,0.002637866564231351,-5.854824433634315e-09,0.10022354694485842,0.1
223,1.1999999999999998e-08,8e-08,0.00225,4,0.002810796422240274,-4.31486839828005e-09,0.10022354694485842,0.1
224,1.1999999999999998e-08,8.25e-08,0.00225,4,0.0029892161170113852,-3.4812024833544145e-09,0.10022354694485842,0.1
225,1.1999999999999998e-08,8.500000000000001e-08,0.00225,4,0.0031731256485446847,-2.9591695429606327e-09,0.10022354694485842,0.1
226,1.1999999999999998e-08,8.75e-08,0.00225,4,0.003362525016840171,-2.601951129229889e-09,0.10022354694485842,0.1
227,1.1999999999999998e-08,9e-08,0.00225,4,0.0035574142218978465,-2.3424192517378358e-09,0.10022354694485842,0.1
